stratified_fold,ID,Age,Gender,FamilyMembers,FinancialEducation,RiskPropensity,Income,Wealth,Wealth_log,Income_log,Wealth_Age_Ratio_log,Wealth_per_person,Income_per_person,Income_Wealth_Ratio_log,Age_bracket_Young,Age_bracket_Mid,Age_bracket_Senior,AccumulationInvestment,IncomeInvestment
2,787,0.5949367088607594,1.0,0.75,0.6836152277875891,0.6211888840353927,0.27610518815652796,0.1497911823733936,0.711690807701983,0.7447880300726749,0.4837161436872464,0.1085018575236827,0.12364887420525988,0.07070838924796545,0.0,0.0,1.0,1,0
4,788,0.35443037974683544,1.0,0.75,0.5486261159190238,0.46903237521810054,0.184094994172637,0.09472360235334072,0.6426322572969532,0.6657312536833551,0.49513394510536946,0.06858191092343474,0.08227792210821429,0.07431628500268199,0.0,1.0,0.0,0,1
4,789,0.569620253164557,1.0,0.5,0.34466637365345115,0.21586597067551075,0.05186634860219374,0.022112816999234706,0.427998614505293,0.42885912785456026,0.14862787992058807,0.021464414964606594,0.03123055382403601,0.08932711952896609,0.0,0.0,1.0,0,0
1,790,0.2911392405063291,1.0,0.25,0.32735589611297916,0.5784796336714408,0.11056106418230487,0.031630630270822344,0.4797926098558608,0.5680102941620067,0.3034712615022476,0.04630381383357998,0.10082725461422726,0.11949275491334321,0.0,1.0,0.0,0,0
0,793,0.3924050632911392,0.0,0.25,0.41719669426338013,0.5303212697131767,0.16956512702513582,0.04644210648626695,0.5362600304673484,0.6498246782485501,0.32060752309519924,0.06777827628048899,0.15388777218751276,0.12296778434046014,0.0,1.0,0.0,1,0
3,794,0.5063291139240507,1.0,0.25,0.5829216331217479,0.4662136504500923,0.07837596167493972,0.0602925324698265,0.5750198407546132,0.5036588583048967,0.32248225006087516,0.08785935721606097,0.071884193494199,0.053164198721752605,0.0,0.0,1.0,0,0
2,795,0.810126582278481,1.0,0.75,0.06544054730251021,0.04106430577911617,0.00894966198859434,0.08900836514399203,0.63328617227269,0.16601332877382088,0.30795875312115856,0.0644387841667865,0.003526548656314194,0.0037635106917947143,0.0,0.0,1.0,0,1
0,796,0.5189873417721519,1.0,0.0,0.2207625047327445,0.18893826654268325,0.09578798301193207,0.05929355998245602,0.5725310385163902,0.5409965141848683,0.31459261400196326,0.1734375115450082,0.17748275022277663,0.06413217476711577,0.0,0.0,1.0,0,1
2,797,0.5316455696202531,0.0,0.25,0.45557973037258465,0.28973673385301424,0.09769060286996914,0.04032768623231444,0.5154165006530829,0.5446860352178917,0.24207450949468626,0.05891326605340532,0.08925324927058581,0.09012478642731146,0.0,0.0,1.0,0,1
1,798,0.12658227848101267,0.0,0.0,0.15595367131180382,0.08433947642835339,0.023020822652651086,0.0033036975463658267,0.18315521507372834,0.29335249832898835,0.11547674545465793,0.011083377385487607,0.04660826446790839,0.18781744951343232,1.0,0.0,0.0,0,1
2,799,0.6329113924050633,0.0,0.0,0.34689637987602934,0.29376662567091155,0.18464218371911323,0.044364795220861,0.5294933391446599,0.6663063895691625,0.2295154325512794,0.13014848436251575,0.33729038552551943,0.1352311057997454,0.0,0.0,1.0,0,0
2,801,0.6708860759493671,1.0,0.75,0.6153576559508731,0.8539790846498292,0.15559996248222122,0.02049708359973576,0.41715191585687594,0.6332509342496555,0.12251882287928838,0.014773142426849397,0.06946557447557716,0.2012452098046622,0.0,0.0,1.0,0,0
0,802,0.22784810126582278,0.0,0.25,0.37055280072371244,0.5105654963475332,0.30601201246175336,0.010328463117067428,0.32206987008630983,0.7649864312146336,0.1685282362398147,0.015418803998835627,0.27659021018427826,0.3982871369797308,0.0,1.0,0.0,0,0
0,803,0.44303797468354433,0.0,0.25,0.4716015525350326,0.4219942631414986,0.059828474096617366,0.025113781977808232,0.44630130319243444,0.45438252356563735,0.1975608380499244,0.03685534212793008,0.055205015092343546,0.09001255423093071,0.0,1.0,0.0,0,1
3,805,0.5063291139240507,0.0,0.5,0.4894877826201956,0.45068154352158685,0.2520073153108057,0.06067203189606882,0.5759547666570167,0.7268946396655978,0.3236959414787635,0.05873454254405409,0.15121758262083856,0.13487269920065542,0.0,0.0,1.0,1,0
4,806,0.620253164556962,0.0,0.75,0.6436578476010404,0.6304183520373475,0.04100910739076679,0.042796639373419286,0.524178624291229,0.3878370848989797,0.2270178913880125,0.030938680759395192,0.01794157945413359,0.041465616659198,0.0,0.0,1.0,1,0
1,808,0.430379746835443,0.0,0.5,0.19621321254051877,0.17377891267815043,0.1437724267213837,0.020362619664798923,0.4162134791307154,0.61805998044256,0.1731253802954438,0.019772729121983634,0.08632940451532689,0.19247184386532626,0.0,1.0,0.0,1,0
2,810,0.4177215189873418,0.0,0.5,0.361291272748204,0.3684024346940593,0.16117365529098437,0.04700477568595272,0.5380423617023901,0.6400303907296321,0.3111733527733341,0.04552420141094545,0.0967616600790779,0.11738037656897986,0.0,1.0,0.0,0,0
4,812,0.2784810126582279,1.0,0.5,0.2804248775257248,0.24815587816593074,0.15434632848959706,0.03134214479153191,0.47845568853220344,0.6316940983575912,0.30987023128052343,0.030385193699645097,0.09266859172333285,0.15227239159924866,0.0,1.0,0.0,1,0
1,813,0.44303797468354433,1.0,0.5,0.5562955064929702,0.4549695005182063,0.24571361067575775,0.06717797612562992,0.591150762180946,0.7219468141398513,0.37051482197616104,0.06502298415546308,0.1474444274707312,0.12287689810057971,0.0,1.0,0.0,1,0
0,814,0.5189873417721519,0.0,0.25,0.26458014609781727,0.15731930178671408,0.15177462929281932,0.02893739881996828,0.46683039835473783,0.6284621895664109,0.1952098561772919,0.04239902427641943,0.13788933119748237,0.15893138162640857,0.0,0.0,1.0,0,1
4,815,0.3924050632911392,1.0,0.5,0.3427303401845713,0.35514674099646293,0.22320194921996125,0.03251073741339613,0.4838003198740183,0.7031807577707546,0.25632097054884906,0.03151471867108988,0.13394840306462794,0.18938931565385062,0.0,1.0,0.0,1,1
4,816,0.5822784810126582,0.0,0.5,0.5553781256707633,0.4793155994294416,0.1048657766223228,0.04145042066689821,0.5194635104382236,0.5580211070500771,0.2319133108445859,0.04015553608060692,0.06300437804725864,0.09319986036021151,0.0,0.0,1.0,1,0
3,817,0.45569620253164556,1.0,0.25,0.6891883763035538,0.46638608034781437,0.22646381592495976,0.07099193269844696,0.5994023034816841,0.706010793131386,0.3762457659691675,0.1033719141733732,0.20505499249076403,0.1108437527270648,0.0,1.0,0.0,0,0
4,818,0.31645569620253167,1.0,0.5,0.26662722909155623,0.5923022778814436,0.025730505870051965,0.019090257713735074,0.40703544856737306,0.3107456054541501,0.2064545734532456,0.018542903972009486,0.015561787123733774,0.058777739298422005,0.0,1.0,0.0,0,1
0,819,0.5063291139240507,0.0,0.5,0.8307134574940083,0.34908121705090944,0.3629626379707883,0.11873702597489103,0.6766336965770186,0.7986075964263922,0.46659959190211847,0.11485834441625581,0.21773669519485106,0.10698247673753215,0.0,0.0,1.0,1,0
2,820,0.430379746835443,0.0,0.5,0.5406010129114514,0.4061270184696992,0.13816236982362837,0.03582333429918989,0.49800566783521893,0.6104326546782319,0.2572475061526397,0.034716570910123694,0.08296610478907597,0.12820045353321674,0.0,1.0,0.0,0,0
4,821,0.379746835443038,1.0,0.5,0.22657041897248104,0.41375592425727065,0.17210830299794952,0.053944651635306075,0.5584665948934662,0.6527012126195205,0.3565542182946135,0.05223206781097361,0.10331711901822002,0.1110764463049451,0.0,1.0,0.0,0,0
0,822,0.36708860759493667,1.0,0.25,0.5807031286873634,0.6807436798870787,0.16273225469559902,0.08541921082228832,0.6271098824261299,0.6418859808783606,0.4632287385185734,0.12428934588477018,0.1477431827330011,0.07318427193232575,0.0,1.0,0.0,0,0
0,826,0.4177215189873418,1.0,0.5,0.22120798853024864,0.26215599472162726,0.06596608691739872,0.017768426572694,0.39687687337721234,0.47205984402815804,0.15985694125059055,0.017265263454771352,0.03968352442308871,0.1257172171098927,0.0,1.0,0.0,1,0
0,827,0.26582278481012656,1.0,0.25,0.40709657663213517,0.21471175695505879,0.03738959131153735,0.015834905139533718,0.3806808868181987,0.3720641873944206,0.20460400211498553,0.02340233519501927,0.03502642607697215,0.09101547496786451,0.0,1.0,0.0,1,0
3,829,0.3291139240506329,0.0,0.5,0.5350428822987854,0.23590886381102974,0.12005331948585288,0.023996965665365758,0.4397437880381454,0.5836298773431382,0.23520613634451817,0.023285573962610877,0.07210950116566638,0.15402899899003117,0.0,1.0,0.0,1,0
1,830,0.6455696202531646,0.0,0.5,0.3014608465298487,0.06968930407712157,0.0502838140230348,0.006019529734782714,0.252402577667634,0.42337612576550787,0.04285118481857088,0.005909148315023704,0.030281804423829838,0.21017094413713952,0.0,0.0,1.0,0,0
4,831,0.6582278481012658,1.0,0.75,0.6414828934856485,0.6315568079114671,0.48456843367294056,0.13558416114728722,0.6966439016278377,0.8557680725456333,0.4380649444878155,0.0982028117241718,0.2173811289787266,0.12048050318362476,0.0,0.0,1.0,0,1
3,832,0.45569620253164556,0.0,0.5,0.3858289122435809,0.21066999005710751,0.0922665474963574,0.04236457176239724,0.5226811397331845,0.5339839490413989,0.2764466872042903,0.04103912585408382,0.055450981594668845,0.08273897048583218,0.0,1.0,0.0,0,0
3,833,0.5189873417721519,1.0,0.25,0.5789749211882218,0.40228062801080644,0.04300064841983425,0.021300106252404215,0.4226391679361725,0.3960155380119421,0.15528805897607034,0.031326073136870324,0.04007227512456312,0.07976334370856955,0.0,0.0,1.0,1,0
1,834,0.5569620253164557,0.0,0.5,0.2462121846471122,0.38392818083029606,0.12104348293821193,0.04542246901925464,0.5329761392167653,0.5851914577695547,0.2541323293658979,0.04399479342130068,0.07270311661894197,0.09691542295996178,0.0,0.0,1.0,1,0
4,835,0.45569620253164556,1.0,0.5,0.39189788507805734,0.22886037749690727,0.4086401160868662,0.1022960065881307,0.6541939990166674,0.822022608147175,0.45613545912633324,0.09896697080504058,0.24512091828626137,0.13092108761447888,0.0,1.0,0.0,1,1
1,836,0.5316455696202531,0.0,0.25,0.47592171183781723,0.6114251010174294,0.0468824358604178,0.0292014008716375,0.4681508375852351,0.41105972409881064,0.19309375460055064,0.04278178842916242,0.04356304577294175,0.06553447770518359,0.0,0.0,1.0,0,1
0,837,0.30379746835443033,0.0,0.25,0.6017692429490882,0.6542285004978649,0.08869497508654091,0.017084285459866795,0.3913407454837693,0.5266126388789555,0.1964812705382567,0.025213752934928488,0.08116376113895077,0.1580479423122387,0.0,1.0,0.0,1,0
1,838,0.5822784810126582,1.0,0.25,0.4215180070565435,0.21711310466566003,0.08860404128943503,0.04017835678820101,0.5148700440809387,0.5264213894309431,0.22699200034424638,0.05869676031871779,0.08108198720497278,0.08366958188718206,0.0,0.0,1.0,1,0
1,839,0.3417721518987342,1.0,0.25,0.4889958422004856,0.5435464931147177,0.031529383425636784,0.012804544196551717,0.3512315787475802,0.34357272740743827,0.14542844082615594,0.019008757450027877,0.029756523488379236,0.09481817787687578,0.0,1.0,0.0,0,0
3,840,0.26582278481012656,0.0,0.25,0.6472660198257136,0.4112174855132698,0.08779219298155894,0.011682125885107617,0.3386982782037044,0.5247058241277355,0.1644863477637586,0.017381415952919324,0.08035191728552256,0.1992962089965686,0.0,1.0,0.0,0,1
3,841,0.6329113924050633,0.0,0.25,0.6151312191679861,0.34529247045443096,0.22555847201228835,0.0753012320457107,0.6082180080351556,0.7052292899792683,0.3228040198127057,0.10961976453340748,0.20424084488340136,0.10557633589351265,0.0,0.0,1.0,0,1
1,842,0.45569620253164556,1.0,0.5,0.3432101567106181,0.5597093112753642,0.31922840239796724,0.09971661116831093,0.650353336612744,0.7733044842080611,0.45033271385439455,0.09647380810368023,0.19151747046850007,0.11094328517818682,0.0,1.0,0.0,1,0
4,843,0.5316455696202531,1.0,0.5,0.45421096253752796,0.5110095471774362,0.12642420913243188,0.04641092966075902,0.536160661924595,0.5934716897684547,0.2656887395152777,0.04495020847097679,0.07592892970174547,0.09855446579170399,0.0,0.0,1.0,0,0
2,844,0.4177215189873418,1.0,0.25,0.6398534479354687,0.7011731681708684,0.1461898581146605,0.06040193111792612,0.5752899411810283,0.6212595442037294,0.36052774521946285,0.08801796916845424,0.13286712026887548,0.08947537451480551,0.0,1.0,0.0,0,0
4,845,0.35443037974683544,0.0,0.25,0.49624633622161224,0.5721444501040731,0.24061688709031037,0.05601277451712344,0.564059350590304,0.7178488387047681,0.3782235949998908,0.08165433753400202,0.21778240896181966,0.13819512761564964,0.0,1.0,0.0,1,0
3,846,0.189873417721519,0.0,0.5,0.485907399198695,0.5346588132069363,0.13497409054469522,0.037834786154068434,0.5060270995840223,0.6059654377428348,0.4235158477335504,0.03666077717707739,0.08105469122919963,0.12108231352103559,1.0,0.0,0.0,1,1
1,847,0.5569620253164557,0.0,0.5,0.6646414589670708,0.7092499782706351,0.3041802500967945,0.16366210913177784,0.7250753593116369,0.7638059367737947,0.5200258364269079,0.15828152056894074,0.18249591374679075,0.07115732311325615,0.0,0.0,1.0,0,0
4,848,0.430379746835443,1.0,0.25,0.5700370290710293,0.2883905314630766,0.09844374526944989,0.038815096151211134,0.5097886538813838,0.5461280167728462,0.27101652988823016,0.05672023286604825,0.08993052679347914,0.09349155723753569,0.0,1.0,0.0,1,1
3,849,0.44303797468354433,1.0,0.5,0.3317793980289971,0.38660786747599524,0.3491882965926908,0.05259593301870733,0.5547056005235469,0.7909762125017701,0.3215509678962669,0.0509284387032778,0.20947880415549666,0.18553772581331845,0.0,1.0,0.0,1,0
1,850,0.5443037974683544,0.0,0.25,0.44045351098550456,0.30564525777002455,0.39022217720419067,0.08796937572795112,0.6315238349288287,0.8129066444202083,0.38456024557174656,0.12798670998970504,0.35231779080982595,0.1412365446030508,0.0,0.0,1.0,1,0
2,851,0.24050632911392406,0.0,0.25,0.27085758084137945,0.3090465091250747,0.029730982701936935,0.0159952935370387,0.3820917533215612,0.3339530909041568,0.22066819716748937,0.023634874785877148,0.02813927768180036,0.07616228646659366,0.0,1.0,0.0,1,0
2,852,0.3924050632911392,0.0,0.25,0.4276670119741411,0.49684313893146415,0.11518164118461777,0.03436127222205645,0.4918984068900798,0.5757650860631432,0.26573809768788714,0.050262843114981755,0.10498239572515385,0.1157647591147749,0.0,1.0,0.0,0,0
0,853,0.6582278481012658,0.0,0.0,0.6213119235658873,0.677969515898207,0.16596696327108745,0.10024301737101024,0.6511450381894889,0.6456832759341643,0.3725974076292532,0.2921788945267871,0.30370229633217166,0.0647887579738258,0.0,0.0,1.0,0,1
2,854,0.6455696202531646,0.0,0.75,0.12119641795537137,0.0994487309046055,0.3676175902337623,0.07524707993086982,0.6081103299870597,0.8011224687224312,0.3188775167687646,0.05446286420337835,0.16479600191684451,0.15119001038391225,0.0,0.0,1.0,0,1
3,855,0.24050632911392406,1.0,0.0,0.6728721349563451,0.39084899589889743,0.044972827729534225,0.008760468501806368,0.3002271632670736,0.40379942428644733,0.14326443520516507,0.026906408291995292,0.08608977455488143,0.1573722076928786,0.0,1.0,0.0,0,0
3,857,0.379746835443038,1.0,0.5,0.32014334154456375,0.4138809497808875,0.04175340864062351,0.024267448803772646,0.44135802670315916,0.3909326809885789,0.21500453637451244,0.023547014479579017,0.025167719021424614,0.0699471199635166,0.0,1.0,0.0,1,0
1,858,0.49367088607594933,1.0,0.25,0.3177744911674482,0.2625609626029003,0.09536389589432434,0.02985518684046741,0.4713724458068036,0.5401648262422767,0.20690761737272992,0.043729681943065785,0.08716091409193993,0.11190224832346272,0.0,0.0,1.0,0,0
0,859,0.620253164556962,1.0,0.5,0.12502468692652152,0.13144324453942785,0.14346157195973142,0.017172316235031942,0.39206446555173025,0.6176448338616929,0.11310871114890308,0.01668908190139858,0.08614304317286221,0.2129303434504483,0.0,0.0,1.0,1,0
3,860,0.4810126582278481,1.0,0.5,0.41437383872073047,0.48140051869675093,0.05077507356766012,0.03441889964796779,0.4921438129915985,0.4250942450100459,0.23259784500678632,0.03335908843108229,0.030576320704514538,0.060641049837093425,0.0,0.0,1.0,0,0
4,861,0.35443037974683544,0.0,0.25,0.3234106635189988,0.2705382421629928,0.08197041843830681,0.023822358785440634,0.43869258817219714,0.5119550748359131,0.22260332145116282,0.03498296840608275,0.07511657660597022,0.11855892914183983,0.0,1.0,0.0,0,0
1,862,0.5189873417721519,1.0,0.25,0.1562906194146721,0.24557155783855536,0.17488567105666364,0.01654068210873707,0.3867939326991418,0.6557963388565553,0.12726466956806293,0.024425608014054457,0.1586723718656114,0.2437207033690092,0.0,0.0,1.0,1,1
4,863,0.26582278481012656,1.0,0.25,0.430828983581179,0.5223618052031267,0.3814264317932416,0.07584460021283876,0.6092942731781352,0.808402964326408,0.5084238167520632,0.11040756847206351,0.34440805067564273,0.1542493671612854,0.0,1.0,0.0,1,0
2,864,0.3291139240506329,1.0,0.5,0.3394318925972519,0.3209735655186474,0.1477394063668474,0.035505562026695955,0.4966989282327263,0.62328398031308,0.3025844661120557,0.03440942219953021,0.08870765874675357,0.1353620912321295,0.0,1.0,0.0,1,0
2,865,0.3924050632911392,1.0,0.25,0.3871440911176753,0.5165908588518101,0.11216299763544851,0.032396640057059695,0.4832866624690402,0.5707328408924608,0.2557300834554445,0.047414415379924565,0.10226782351823943,0.11862975721474049,0.0,1.0,0.0,0,1
1,866,0.31645569620253167,1.0,0.5,0.4764476545276212,0.24537105955771857,0.2561238059689029,0.04731848724616389,0.5390271152541458,0.7300662150201785,0.36622668676152187,0.045827425164424354,0.15368547058629434,0.16224134592624093,0.0,1.0,0.0,1,0
4,867,0.44303797468354433,1.0,0.25,0.45120686743327865,0.5189777103587954,0.13961407259814554,0.02543391783045862,0.4481301681418052,0.6124342721590026,0.19936261868797803,0.03731949203747666,0.12695372098505664,0.1638551016639992,0.0,1.0,0.0,1,0
4,869,0.430379746835443,0.0,0.5,0.40297155559318254,0.2553582226166666,0.1333150928764992,0.02905932811801011,0.4674416640516422,0.6036011030178724,0.22343751503391585,0.02817869471126364,0.08006010124464401,0.14508279456328182,0.0,1.0,0.0,1,0
2,870,0.40506329113924056,1.0,0.5,0.37370444842636175,0.40344315879814346,0.06473960261773164,0.04342718603355029,0.5263379550485776,0.4686494114027304,0.3020251732283319,0.04206621547609963,0.038948231647186235,0.06053751137773572,0.0,1.0,0.0,0,0
3,871,0.3417721518987342,0.0,0.0,0.36419582946819573,0.12150690372913346,0.14570220979164059,0.004365778721796798,0.2140734406953118,0.6206182082211142,0.060508128397575606,0.014163100430727195,0.2672553719575348,0.40632054651583716,0.0,1.0,0.0,1,0
2,872,0.36708860759493667,1.0,0.5,0.23819662932668273,0.6409272624987752,0.18045118374409091,0.06741996384257548,0.5916877814329231,0.6618588202752512,0.4104171661394584,0.0652568818919017,0.1083187810407333,0.09678938057418608,0.0,1.0,0.0,0,0
0,873,0.620253164556962,0.0,0.25,0.2531343834374348,0.27511231102558625,0.08322498018233429,0.0359859910636521,0.4986702356262831,0.5147719475315036,0.20088109510187557,0.05261844651623152,0.07624476494179817,0.08710809139208106,0.0,0.0,1.0,0,1
2,874,0.6075949367088608,1.0,0.25,0.15600947086572414,0.05306762819085108,0.02601561399852833,0.02594808132821134,0.4510223296815056,0.3124911786275688,0.15994316090793304,0.03806495350015983,0.024798162224995843,0.04505094901724506,0.0,0.0,1.0,0,0
3,875,0.4810126582278481,0.0,0.5,0.5474458149944583,0.38716829520031576,0.3354613128419185,0.10219061793424825,0.6540389583269278,0.7830716108595117,0.443888347305506,0.0988651054380684,0.20124930460983323,0.1130791386029573,0.0,0.0,1.0,1,0
4,877,0.07594936708860761,0.0,0.75,0.8146370751280472,0.7250657987479774,0.5142038537422021,0.14611210264175614,0.7079344029866191,0.8675420288217875,0.980257407964105,0.1058347952272909,0.2307062345020983,0.11906889915010933,1.0,0.0,0.0,0,0
3,878,0.08860759493670889,1.0,0.5,0.8060266534458851,0.8171866306508839,0.05020806484316658,0.0037787433733644294,0.19776330069565023,0.4231098914420691,0.16436546558008353,0.003743274507899008,0.030236391837013387,0.2652802223397338,1.0,0.0,0.0,0,0
4,879,0.7721518987341772,0.0,0.25,0.2830447918659504,0.10094956824233774,0.36563285518976074,0.16438666602032675,0.7257432433627972,0.8000540442611138,0.4459598009921749,0.23878054355553147,0.3302053787147941,0.08276711017031704,0.0,0.0,1.0,0,1
2,881,0.5063291139240507,1.0,0.5,0.1955245357570671,0.12467286840343862,0.04513819352184033,0.021226358378352735,0.4221433837480042,0.4044386117289924,0.15786664930402963,0.020607591868426676,0.027196940163365206,0.08302306675301209,0.0,0.0,1.0,1,0
2,882,0.3291139240506329,0.0,0.5,0.4323673071704042,0.2911503586307381,0.0712593854221262,0.02674184222385164,0.4553822319350541,0.4861493405189048,0.2527740784113115,0.025938685541731822,0.04285692350555391,0.09787561498755172,0.0,1.0,0.0,1,1
4,883,0.30379746835443033,0.0,0.5,0.6034171731458751,0.43832978919529786,0.2529980477338948,0.05554904123217084,0.5628230104470883,0.727662538093805,0.40842887480375056,0.05378282046821191,0.15181153917922866,0.14403699548256144,0.0,1.0,0.0,1,0
2,884,0.6075949367088608,1.0,0.25,0.7855366345948755,0.8804745885695708,0.07603324929003524,0.15890560193070388,0.7206167328587003,0.4980614942521655,0.4927042307883323,0.23083380663008077,0.06977746514907657,0.019696478153231303,0.0,0.0,1.0,1,1
1,885,0.6582278481012658,0.0,0.5,0.43538055874562803,0.3230895903514081,0.24318240492567658,0.06664249531703503,0.5899556577139452,0.7199220570441607,0.29242044536130146,0.06450540520303695,0.14592693776225085,0.12266774675959481,0.0,0.0,1.0,0,1
4,886,0.24050632911392406,0.0,0.25,0.3769880077993962,0.5551304061674092,0.08095027668259375,0.018319112574587834,0.4011915435457798,0.5096351007513704,0.24166489931768567,0.027004070666786388,0.07419919487074228,0.14179038479671274,0.0,1.0,0.0,1,0
4,887,0.3291139240506329,1.0,0.0,0.5012248390816572,0.168637921638838,0.00869022065512379,0.00040107188640893293,0.03789245814202433,0.16270999659161037,0.010420664448978847,0.002666616648677046,0.02083413562017106,0.2572117783149192,0.0,1.0,0.0,0,0
3,888,0.44303797468354433,1.0,0.25,0.21036289660487872,0.20086713819880342,0.2013682947054177,0.04280071764134664,0.5241926891668184,0.6831373014054234,0.2832280597815444,0.06249879793090389,0.18248737120293507,0.147439252637381,0.0,1.0,0.0,1,0
0,889,0.24050632911392406,1.0,0.25,0.46081679673953685,0.6128484998554582,0.0862458806533107,0.03076155483739036,0.4757290157009174,0.521397175263637,0.3335964223320712,0.04504378225487038,0.07896136672826085,0.10142471716787764,0.0,1.0,0.0,0,0
2,890,0.569620253164557,0.0,0.25,0.4309974092995276,0.2953770120279462,0.147825423345555,0.06949923580068257,0.5962257957449915,0.6233957640160251,0.32747974462784096,0.10120772317651404,0.13433793318403522,0.08043382219046145,0.0,0.0,1.0,0,1
0,891,0.3291139240506329,0.0,0.5,0.1280197627177623,0.3173454123670183,0.0700676155105596,0.014956594387915193,0.3727144263200067,0.48306212598191556,0.16829147815493414,0.014547434667564717,0.042142442442281665,0.1477274848134198,0.0,1.0,0.0,1,1
2,892,0.8481012658227848,0.0,0.5,0.2749736835745749,0.4235693534640833,0.4878288859019939,0.2165947938095337,0.7674896976390763,0.8570976915647824,0.48817798973676907,0.20944459316626698,0.2925955825713832,0.08351361627813068,0.0,0.0,1.0,1,1
1,893,0.4177215189873418,1.0,0.5,0.5039417948674276,0.5037676686873269,0.14534594705508302,0.03138374918703784,0.47864921951634765,0.6201483691818455,0.24027623786264796,0.030425407203278923,0.08727274976191408,0.14598645683813455,0.0,1.0,0.0,0,1
1,894,0.5316455696202531,0.0,0.5,0.7055962933807367,0.47941177150736336,0.39209375940772145,0.15819214031705875,0.7199365657848782,0.8138520736502394,0.5228274499550752,0.1529944202966549,0.23520116918145567,0.09046821440665548,0.0,0.0,1.0,0,1
2,895,0.3291139240506329,0.0,0.25,0.5670110972738702,0.46722161424362607,0.071039515154208,0.05601569261289793,0.5640670987580952,0.485583332144254,0.3934974874666549,0.08165856834376158,0.06528675544021842,0.0521773021304842,0.0,1.0,0.0,0,0
3,897,0.35443037974683544,0.0,0.25,0.38828018104766304,0.3408993150541626,0.07308678861140687,0.025505242601088204,0.44853466036716527,0.49079295716803795,0.2332117110415191,0.037422902466399496,0.06712780475138835,0.10349280428477681,0.0,1.0,0.0,0,0
4,899,0.5822784810126582,0.0,0.25,0.40889372512664834,0.5053082256422459,0.21625424164150775,0.07734009708130989,0.6122178172686549,0.6970167281062353,0.3443222000072542,0.11257581901470459,0.19587384004833203,0.10005043565717749,0.0,0.0,1.0,1,0
4,900,0.3924050632911392,0.0,0.5,0.4901232624337189,0.5290251657397894,0.36833837413092857,0.10892436552024747,0.6636414735428342,0.801509081132897,0.5046942279942607,0.10537373462798982,0.22095951668941222,0.11563127807365108,0.0,1.0,0.0,0,1
4,901,0.5443037974683544,1.0,0.25,0.22925281144793336,0.26152063245238927,0.14248728271122016,0.03519801458119889,0.49542348266970704,0.6163380905063938,0.21694265220398493,0.05147599649063284,0.12953750942861905,0.13274669112133267,0.0,0.0,1.0,1,0
1,903,0.4810126582278481,0.0,0.25,0.39834298674021373,0.3937411591616069,0.13586972539489242,0.03860632334930879,0.5089953090284856,0.6072303994501232,0.25128494573564275,0.056417543003864694,0.12358654606512087,0.11986007265970045,0.0,0.0,1.0,0,0
0,904,0.6835443037974683,0.0,0.25,0.3426410213528059,0.10668459883237937,0.12583350748293826,0.03716685753321736,0.5034099894247182,0.5925791582468786,0.19163469746148712,0.054330529247664516,0.11456128761291803,0.1165238335817435,0.0,0.0,1.0,0,0
4,906,0.379746835443038,0.0,0.25,0.42141189011815955,0.44020018531798116,0.15299790712235484,0.030533674284286588,0.4746453356383543,0.6300059869595374,0.25126596361067294,0.044713388963288477,0.1389893868825286,0.1540915247461845,0.0,1.0,0.0,1,0
4,907,0.3291139240506329,0.0,0.0,0.4971297878285183,0.4384503124224238,0.12271590105032865,0.030884543357431734,0.4763107005969046,0.5878017908467698,0.2774017023808979,0.09105971856964605,0.22591362767249568,0.13111037089475533,0.0,1.0,0.0,1,1
3,908,0.44303797468354433,1.0,0.25,0.6779125339219922,0.7358737202076241,0.34144564698641167,0.11884316560233521,0.6767683491468751,0.7865559133542265,0.49728084927541616,0.17274916523774325,0.3084545750567295,0.10193021596922021,0.0,1.0,0.0,1,0
4,911,0.5189873417721519,1.0,0.5,0.10795192890765617,0.12147620134092503,0.025813062927743078,0.008807512325915577,0.3009301310668429,0.3112526209037778,0.0749257164214268,0.008603924833135119,0.015611281118998545,0.10904254017814473,0.0,0.0,1.0,0,0
3,913,0.430379746835443,0.0,0.5,0.4807636533413652,0.6410542485099043,0.22488402680274266,0.06501360150481247,0.5862615736138838,0.7046451210307727,0.36963084649817646,0.06293096753989116,0.13495682974849368,0.11789536696220358,0.0,1.0,0.0,0,1
3,914,0.44303797468354433,0.0,0.25,0.3507957992353747,0.1593455464821919,0.14506760470600247,0.027351282152853457,0.4586471160875909,0.6197805261974249,0.20992289350557106,0.04009938835161831,0.13185791270175598,0.1601395341714015,0.0,1.0,0.0,1,0
2,915,0.13924050632911394,0.0,0.75,0.5838889601848225,0.3979611282158867,0.29397086673182105,0.01732641610932177,0.3933231442356391,0.7570963812800976,0.3246285153408271,0.012474641623683957,0.1316818985965471,0.3123188148572527,1.0,0.0,0.0,1,0
2,916,0.36708860759493667,0.0,0.25,0.42419313975500106,0.3620594823482402,0.07755524431356015,0.031515631523101564,0.47926107786618877,0.5017156241272611,0.2622330963484073,0.04613708256024503,0.07114614791092824,0.09172442972433982,0.0,1.0,0.0,0,1
3,917,0.31645569620253167,0.0,0.5,0.42472664823709944,0.5594966710786472,0.07291217313061744,0.017388893314090395,0.3938305093536604,0.4903538458274155,0.1932617170695274,0.0168984185123459,0.043847790541099246,0.13685082467796697,0.0,1.0,0.0,1,1
