ID,Age,Gender,FamilyMembers,FinancialEducation,RiskPropensity,Income,Wealth,IncomeInvestment,AccumulationInvestment,stratified_fold
1172,50,1,3,0.5344821506051085,0.4755140409416551,28.769742685984717,54.93062356850693,1,0,4
1173,62,0,3,0.1228233121037654,0.1985851070916729,74.5716489928262,45.97213832532636,1,1,3
1174,55,1,3,0.3056848349596089,0.38073285032148163,39.57848990561302,60.830764963395076,0,0,3
1175,55,1,3,0.5413817251466272,0.5605837801187593,81.57020813245296,97.66645104526252,0,0,1
1176,81,1,2,0.46144354882479593,0.3832969784446141,104.2924023559347,181.70444755216312,1,0,2
1177,40,1,4,0.4570909461449855,0.6740033904148598,12.008680929896752,125.11989168006308,1,1,4
1178,54,0,1,0.5582045349722042,0.30471161761757737,44.81248567694082,40.77306221963381,1,1,1
1179,75,1,2,0.5034325190259088,0.47765598189100056,99.92071377416426,140.19227559022832,1,1,2
1180,38,1,3,0.25166326269217437,0.5172722661194138,29.889023748068382,21.621639416063875,0,1,3
1181,69,0,4,0.5736216961771042,0.31887253636187884,134.76514422759968,159.76636794217197,1,0,2
1182,43,0,2,0.20054077681045945,0.18852847128284078,26.287703943386322,11.867836054040309,0,1,4
1183,66,1,2,0.41796316107921916,0.5263461548082864,103.5934856399346,85.3477224421839,1,1,-1
1184,62,1,3,0.43065960002207476,0.42894643447862607,17.42956623101434,155.78931965839365,1,0,-1
1185,63,1,4,0.5991001231158588,0.23801404546864277,129.69918372202278,139.68329316819398,0,1,4
1186,48,1,2,0.215172396326686,0.6534283651713887,8.154948108316379,80.34833682841598,0,0,3
1187,58,1,2,0.5042953043229269,0.3300505027112191,32.787623776958796,54.89924729544171,0,1,2
1188,70,0,3,0.552210820847418,0.6056274411874303,98.20247992531701,223.97167177647202,1,1,4
1189,35,0,3,0.3576137645296454,0.33622251544243775,22.270672432172773,12.61316684801267,1,0,4
1190,34,0,3,0.5345041925140642,0.5687751570162752,74.69896947182242,46.662113678800004,0,1,2
1191,58,0,3,0.42120342890508744,0.48854680285076196,86.22998939725198,154.8563437573013,1,0,2
1192,37,1,1,0.35523589721479915,0.2827922494565303,171.83795998663237,8.028997322486713,0,0,2
1193,51,1,2,0.33018458396693967,0.1260461502119115,76.78266615607721,47.15782811400637,1,1,4
1194,35,0,2,0.31598304967101837,0.3120807290133887,58.143990220512464,63.79526327603821,1,1,-1
1195,42,0,3,0.24194542438730818,0.28519932965709727,69.86954077761739,53.43968291667227,0,1,2
1196,50,0,3,0.35645980913833114,0.3524119251335963,61.360233146020136,89.54372671273805,0,1,1
1197,45,1,2,0.2635958288096137,0.2689915280212971,29.560296795402248,8.234705782958551,0,1,4
1198,39,0,3,0.4302287135594545,0.4656142625473437,107.16386109298367,94.77757274757434,0,1,4
1199,51,1,3,0.6121022828569813,0.49458428805767524,43.51564269031815,54.320081871079886,0,0,4
1200,43,0,3,0.39161044808458206,0.29145970192352605,52.216622914830346,73.94509517274696,0,0,1
1201,69,1,2,0.5419061321339886,0.24570525602322554,153.14779403487734,175.71966354231222,1,1,2
1202,43,1,2,0.5047715197681704,0.583299718581517,68.20106769210923,45.580247114634375,0,1,0
1203,74,0,3,0.609371833610911,0.3756238426399029,118.00835204751951,193.62653157272814,1,0,0
1204,52,0,3,0.4197921867428869,0.26001320937407346,53.21253393397511,32.97817054691352,0,1,4
1205,35,0,2,0.4511108014852619,0.5483873772724158,151.8991004391844,29.882059227843484,0,1,4
1206,49,0,2,0.41429553964151006,0.31279289644995595,12.237414725607865,24.58857525014753,0,0,1
1207,69,0,2,0.21029326292278297,0.3096057754324842,52.974434726284855,257.78935009855013,1,1,2
1208,63,0,3,0.6181855862640471,0.5895297495639331,78.2689377894106,181.8173382449238,0,1,2
1209,57,1,3,0.2225814672678229,0.11244304210299863,16.455785620047788,19.619322268427418,1,1,1
1210,57,0,2,0.39999910241609615,0.40486928403703504,26.31283828359618,48.07251085966475,0,0,0
1211,60,1,2,0.36799812052657477,0.4107180141245023,44.640605626204774,65.16979086178067,0,0,0
1212,43,1,3,0.43050766524934847,0.4688922319328065,43.04423519676149,51.23810863726182,0,0,4
1213,51,1,2,0.28761711024572073,0.3148277418935514,29.29938702317826,21.164296302876778,1,1,2
1214,39,1,3,0.5339126894949922,0.5263171462851584,59.78133317600553,45.91050351718347,0,1,-1
1215,51,1,2,0.4073924178668511,0.3920264272149522,33.09365195395251,72.28298361871241,0,0,2
1216,62,1,2,0.35859028936155046,0.4006065869195666,48.3817104374919,69.49482071952616,0,0,0
1217,65,1,2,0.6347747528835865,0.5193781028334514,123.92728451653807,96.00282061978437,0,1,0
1218,73,0,2,0.4850598397967666,0.4716928125649764,42.48617375727896,134.91207971013958,1,1,4
1219,57,1,2,0.6329275514436864,0.4086760703164571,78.6379187463165,176.53252707274385,1,0,1
1220,37,1,2,0.6006695203483626,0.6091468931209645,34.659979149856504,24.311865120645805,1,1,2
1221,75,1,4,0.2734914081486382,0.2562188367151695,72.03297686663794,160.76507353550676,1,0,1
1222,69,1,3,0.34331221536956513,0.47580579985786187,89.5215600782319,163.1768119058524,1,0,-1
1223,49,0,2,0.5872569116486144,0.3662972553336946,65.82875885765417,84.38992195614357,0,0,0
1224,59,1,4,0.3068170969842972,0.24380560145635893,87.89336256966853,210.11062384555154,0,0,0
1225,61,1,3,0.39557341370398263,0.2797410957784488,78.86719768309183,65.85567583104445,0,1,-1
1226,65,1,2,0.25767644918955845,0.22783029907161773,81.30543462190548,20.903254017068,0,0,-1
1227,60,1,2,0.4328472578301792,0.3908692437217786,73.02948113571642,85.90670485527548,0,0,-1
1228,54,0,2,0.5406455491025502,0.30634770913071907,44.139770263157054,54.06592546486741,1,0,-1
1229,54,1,2,0.297485800863113,0.1600662871608208,58.46482259065224,44.833915508674934,0,1,4
1230,56,1,2,0.2947954681132815,0.5433288878994094,131.96023531467767,145.18252808155108,0,1,2
1231,47,0,3,0.5553544676496223,0.5497606162966295,50.80981572755139,69.54276245205125,0,1,4
1232,84,1,1,0.7925857104254543,0.6906739389176956,147.24814722049547,1034.5453403490892,1,1,0
1233,55,0,3,0.590250389190373,0.2718722322150154,96.04937497248658,134.24182766342477,0,0,0
1234,59,0,2,0.31993962405020254,0.2274874816630531,75.76737394250753,92.41819250952963,1,1,1
1235,46,0,2,0.41657158100670816,0.42539001880511346,20.470314749897994,36.475212806837035,0,0,2
1236,46,1,2,0.450205837216266,0.3647925461923124,79.70917378303352,29.212321805628928,0,1,-1
1237,54,0,3,0.43320847214751773,0.4923540940348582,67.49594274345247,82.567103694756,0,0,2
1238,52,1,2,0.33711364520995885,0.48805931583284395,29.973491522084036,46.805492312815076,1,0,-1
1239,76,0,1,0.12472877560522472,0.04312571628918317,8.285962811982586,53.96585351240968,0,0,2
1240,61,0,2,0.5849761756244313,0.5613946969479724,55.24735789521593,124.4324188695191,1,1,1
1241,74,0,3,0.7846576963790088,0.6023570814412307,15.959687480177735,12.791289198387945,0,0,-1
1242,36,0,1,0.6049694642132849,0.3964174627671378,30.754755223566505,40.15180264289347,0,0,-1
1243,31,0,1,0.3289573287916368,0.6204074531130676,7.641243122156017,4.744479143873281,0,0,1
1244,56,0,3,0.30641513783769647,0.22345102779925705,87.30979193700506,62.97536297074515,0,1,-1
1245,52,0,3,0.49981677146028897,0.42530107150101315,103.49019767931365,106.19501314263631,1,1,4
1246,76,0,4,0.2220521440472415,0.33077955822760513,91.46595914701497,224.66185475729307,1,0,4
1247,65,0,2,0.37981734689067964,0.428419127971844,64.95716907199025,109.74250583009042,0,0,-1
1248,49,0,1,0.59214249652678,0.5343891358962406,68.49201475988846,84.41193970989349,0,0,4
1249,69,0,2,0.6117555624397736,0.3496781957401594,149.66486582593785,102.91224035488699,0,1,0
1250,65,0,2,0.36941645829960607,0.4405050405630369,83.0813691720618,112.85927176722166,0,0,2
1251,63,1,3,0.4931333410397182,0.4978760535328021,2.7931851246854187,6.88164146168222,1,0,-1
1252,73,1,3,0.2861542124335974,0.2877152243938989,26.12024276177958,121.90570849562432,1,0,-1
1253,61,1,3,0.34080285646886216,0.32726966985781397,45.56349866561458,78.05276931241528,0,1,-1
1254,57,1,3,0.36491491081430605,0.21894699026382775,81.92110904666811,66.081543605145,1,1,2
1255,62,1,3,0.26655961443608645,0.27274667659500507,74.65540041685486,86.4895021345472,0,0,2
1256,57,1,3,0.6694141652722667,0.683728913970253,56.35130406180655,140.61315017187403,1,0,1
1257,51,1,3,0.47390230917009213,0.5088716130951777,67.49807113017718,55.28966481775688,0,1,3
1258,58,1,3,0.29907206002868586,0.2525660889612745,37.32874604120347,43.962501214059365,0,0,-1
1259,56,0,2,0.4256461241761562,0.2438731924916885,77.64810139961185,63.73749380712559,0,1,3
1260,51,1,3,0.5592281207143041,0.26029560926145473,112.28907517145217,89.74465972612226,0,1,0
1261,73,0,2,0.3718315986133277,0.37168495056424045,50.476351311930685,100.25054890594478,1,0,4
1262,57,0,2,0.3960874638480082,0.2835634634135764,126.73837480349653,123.9334655286882,1,1,2
1263,78,0,3,0.5003099380231687,0.274819552612898,69.66827533573316,255.06549352647377,1,1,4
1264,51,0,3,0.6523766025406273,0.6108024373467735,55.36493865358264,118.86973340374682,1,0,2
1265,61,0,1,0.5438194736600507,0.4422238355559931,85.35595995581527,98.22437158140455,0,0,-1
1266,75,0,4,0.43973736218875725,0.36908216661042315,75.26301033977498,296.5824042369564,1,1,3
1267,78,1,3,0.45445640987055497,0.4286357221546953,51.755985890664185,145.21581021625673,1,1,0
1268,59,1,3,0.40419734999236423,0.4457402141158208,40.47996984215209,43.51180297741609,0,1,2
1269,49,1,2,0.36897892439797925,0.2686073560311925,69.68726820021843,31.104458670938474,0,1,-1
1270,62,1,3,0.3206026821092862,0.1935132089351606,44.76172679940345,48.06552095612414,1,1,2
1271,32,0,1,0.25110115036960107,0.2254329687671172,13.745281782520976,13.480667811311209,0,0,0
1272,50,1,3,0.24893435874959152,0.4546120915517539,70.66313665828947,70.37266830063382,0,1,-1
1273,59,1,3,0.37166816394414204,0.37222265776354274,26.270127789287116,19.65812822285112,1,0,3
1274,70,1,3,0.19133906419117044,0.13039186916505877,95.18548044927563,112.13442204835897,1,1,3
1275,70,1,2,0.3741857850096637,0.26188625130053783,31.765374311138803,129.796504640967,1,0,3
1276,55,1,2,0.27027056707064334,0.15307060913416193,62.443561817710794,46.80083357742374,0,1,4
1277,69,0,3,0.34725260396469676,0.2293829800497231,147.83767257010558,92.54227712979373,0,0,4
1278,52,1,2,0.2955219528549675,0.17360607399409117,9.041286086818154,12.678417708163408,0,0,4
1279,61,1,2,0.4229384937193728,0.30332321700708814,33.49895715372429,44.71795784515613,0,0,0
1280,75,1,3,0.5328041087341951,0.2940217162985341,87.60893436218706,267.53663529003506,1,1,1
1281,56,0,3,0.260280533064072,0.23502778132692406,85.04872368335008,126.98946392123536,1,0,-1
1282,52,1,3,0.30885186536980747,0.18373035503826646,51.76142107418768,35.345071836470495,0,1,3
1283,46,1,2,0.26174374502579795,0.22032627473455718,34.7948207751555,56.84396845690245,0,0,-1
1284,64,1,3,0.3164641682864367,0.2741936683320148,23.799217065551026,29.034885723022008,0,1,4
1285,69,0,2,0.37928113537987573,0.2857923052916374,72.4056878094402,141.42893698317934,1,1,1
1286,81,0,2,0.20852155216834345,0.10252485607784895,92.01689945946522,115.0371900221262,1,0,0
1287,56,0,2,0.3929145165071703,0.25354016717192196,130.4716369224593,57.57283846233094,0,1,0
1288,56,0,3,0.5383080617936535,0.5207172153913195,61.16044279305302,71.89671707377113,0,0,2
1289,46,0,2,0.4726454429934844,0.4402150903631699,30.521977980117573,52.93312852949364,0,0,2
1290,74,0,2,0.30575660612884503,0.1439226864382393,81.20915515892602,134.06293774345377,1,0,3
1291,54,1,3,0.469696356098914,0.3473716704887001,36.12296763369054,67.21611721110801,0,0,-1
1292,50,1,2,0.4858011676390709,0.42878151030137585,63.27716417689038,43.41982875063498,0,1,2
1293,81,0,2,0.14695629398900625,0.12839933272487816,57.36180977653393,156.82533056680006,0,0,-1
1294,64,1,2,0.3730821088608504,0.5473632094039002,31.364496028726993,44.39889616955526,0,1,2
1295,64,1,2,0.6728449932371133,0.38423565747815885,63.81081413427473,85.33770593832108,1,0,1
1296,43,1,3,0.4279474489987728,0.5277653245200298,66.989891737732,83.5346893511776,0,0,-1
1297,62,0,3,0.4720999370210345,0.2817853813759317,37.33655911889437,47.26564528229355,0,1,-1
1298,60,1,3,0.5797669895633893,0.5623290990837659,75.54042111629332,187.63806810339776,1,0,1
1299,39,0,2,0.22433519918354639,0.42634408904492865,6.8962855734609425,12.108867790053928,0,0,-1
1300,54,1,2,0.48136165484667637,0.39741521431718047,47.27157783466547,59.345212459324415,0,0,1
1301,51,1,3,0.37361369232716646,0.33051705170451223,23.42903836750288,27.486077952292476,0,0,4
1302,60,0,2,0.443062752415095,0.3737301738630425,73.29293965692192,139.33170687886297,1,1,1
1303,45,1,2,0.5098926548889429,0.5913578989005412,47.580247059398324,50.48468805266656,1,1,0
1304,75,1,2,0.311013027291773,0.12497332032104905,157.87086032758467,82.63833593674978,1,0,2
1305,80,0,3,0.2735168524295303,0.34973003760124716,44.09344480770719,142.31728919560453,1,0,2
1306,51,0,3,0.5375564703438224,0.3769639349570694,142.7342486592718,164.75858992285166,0,0,-1
1307,55,0,2,0.4033724406130839,0.3595208538551315,37.61698937052399,84.70161004762782,1,0,0
1308,61,0,1,0.4428468303259036,0.27298359690496143,26.857226013944153,16.71187874230673,1,0,0
1309,68,0,3,0.5207000856835649,0.3333420815187924,55.86130811661431,119.3116989703465,1,1,-1
1310,63,1,2,0.5787712634507136,0.1946471990400353,28.087640760075338,88.01016234426746,0,1,4
1311,58,0,3,0.39019218990050863,0.4455180755380626,55.250047580238885,83.06465454076087,0,1,2
1312,49,1,3,0.27136529377368845,0.1872448974162643,35.19922143303024,42.119423453517044,0,0,1
1313,51,0,2,0.5510393507648238,0.5956444637905107,6.712232123707337,26.293843673711958,0,0,1
1314,61,1,3,0.5601359139127304,0.4108277765112178,52.311447681888964,43.2762900379341,0,1,2
1315,69,1,3,0.312496185159006,0.31514341810355356,52.822459865411105,62.56641886048424,0,0,3
1316,64,1,3,0.5036505441522103,0.49045884590533056,180.55199659856356,173.1813188634266,1,1,2
1317,38,0,3,0.6941822284126172,0.464287053449472,120.00339529922624,67.32795296683005,0,1,4
1318,60,0,2,0.39882033015925866,0.30767040905687026,26.722241481260358,44.95523794600304,0,0,3
1319,54,0,2,0.48050484716784,0.2679677124109836,32.94229198312572,15.733640552853295,1,0,-1
1320,52,0,2,0.4148412635296071,0.26530982036742556,165.26026235637883,110.10816923922366,0,1,1
1321,49,0,3,0.18688188786877066,0.23130348204672158,122.22808978207041,12.654969810933409,0,0,4
1322,41,0,3,0.2881777972357641,0.21598647157397363,107.33405658738258,191.0126679067812,1,0,2
1323,52,0,2,0.2667850179932492,0.174610402379886,50.942640721868834,48.24107622815029,1,1,0
1324,47,0,2,0.4050199125955964,0.19808302579645076,20.255252809032914,26.326364557101677,1,1,3
1325,51,0,3,0.6762627881996658,0.5425417565329951,50.12545813660256,177.77789453300693,1,0,1
1326,56,1,3,0.44201075089760195,0.5296198111869143,60.77765377653398,73.43614536292556,0,0,4
1327,57,0,3,0.6238825681743383,0.6100899545920092,117.12066000551775,206.3659969637606,1,0,2
1328,50,0,1,0.21666702897387727,0.16252404072144488,10.844474708897673,10.681240091606291,0,1,3
1329,53,1,2,0.3165717175153245,0.3440565042034246,37.458822372865384,26.286073380550455,0,1,2
1330,55,1,3,0.6885221640430962,0.5609297398906806,114.97260297833299,185.4969456049696,1,0,0
1331,59,0,3,0.29549948381426233,0.2462035474573358,103.19867023199728,54.69207934188899,0,1,2
1332,74,0,3,0.17951907806116624,0.19260713014577127,143.7025215293842,332.1133690871336,1,1,3
1333,60,0,2,0.6246527811237482,0.46709088944636357,52.79899164730503,117.28133521490886,1,0,3
1334,47,0,3,0.7122214784236951,0.705192450612453,82.8438777808256,124.7756068233202,1,0,4
1335,60,0,3,0.4456654503454601,0.44376010542442396,53.42614639214811,93.94257911361876,0,0,2
1336,47,0,3,0.45697759010362343,0.34032771880929913,19.21700243628413,51.37404411926374,0,0,0
1337,44,0,2,0.5324545599769684,0.41071894288600735,42.82775434353749,66.27163618589499,0,0,3
1338,39,1,2,0.4967392766596903,0.35108262435750437,29.84330309344068,28.549265718959898,0,1,2
1339,39,0,3,0.5432580729897799,0.522871374717983,27.711879783792785,18.93847390263798,0,0,4
1340,52,1,3,0.6357955973712774,0.5769092724619158,72.20941546876433,160.9985505437608,1,0,0
1341,31,0,2,0.8407365755015733,0.8100475580702975,4.461173687484526,18.414020125387587,0,1,0
1342,49,0,2,0.47244018869259025,0.5401866097685831,90.54347146911869,128.9109208003034,0,0,4
1343,56,0,3,0.20353560977440366,0.3478141070489236,51.022765150325476,75.63040110892625,0,0,-1
1344,46,0,3,0.6666907010007312,0.5198090324948846,60.80851280037645,71.6825373424353,0,0,4
1345,43,0,3,0.22263968735483308,0.32574087380045114,156.98886501043816,215.46737863852928,0,1,-1
1346,63,1,2,0.13104630158815891,0.149123385478165,16.956239342385143,12.686819036382357,0,1,2
1347,63,0,2,0.467239716687384,0.451679183540544,97.6059813322699,110.6417806228758,1,1,-1
1348,70,0,3,0.4112933684916561,0.3295406355032136,61.94999557438233,102.57489951992062,1,1,4
1349,58,1,3,0.3450332627478725,0.3825897762281569,42.913887625569195,87.32194691742548,1,1,3
1350,56,0,3,0.45187842518353144,0.414737969460894,27.72303775869979,92.25163903481923,0,0,4
1351,49,0,2,0.61407207588849,0.46722600885186183,117.00930451103186,153.38551178027816,1,0,4
1352,53,0,3,0.48077173313322324,0.5268647310970416,60.06419836357193,62.83286454527433,0,1,0
1353,55,0,2,0.3901457035957774,0.24085228844601772,15.369869577816536,26.086132072525857,1,0,-1
1354,24,1,4,0.5032553143526236,0.20404961323211512,103.26322159242379,18.066166212523306,0,0,3
1355,51,1,2,0.17036840221557442,0.20012091925004213,18.21631957684883,22.221200441863697,0,0,4
1356,66,1,4,0.1822237521398402,0.16873561637569923,143.60666110972986,116.00170147148863,1,0,2
1357,50,0,2,0.3133944655302422,0.30974403982276455,72.35746500060861,79.07364686423912,0,1,3
1358,62,1,2,0.2149326300883331,0.2040587156349172,7.707230339979131,14.528505155490008,0,0,0
1359,64,1,2,0.6538291305118306,0.6462393807394278,117.66633421863982,122.0364115302484,0,1,-1
1360,65,0,3,0.48641766185101754,0.2854232292003384,132.34550584517896,127.88674753844292,1,1,3
1361,66,0,3,0.6020333487267497,0.3189499335812753,32.87941583078153,164.94782971608555,1,1,2
1362,32,0,1,0.40276513786289664,0.5847712953091739,78.10034882645472,70.21940721420819,0,1,2
1363,49,0,2,0.32223219540329723,0.23677911817193625,29.990887631849457,43.492309971898315,0,0,4
1364,66,0,3,0.5544179325911693,0.3938211496630701,157.30865552317005,307.0875354944318,1,1,1
1365,60,0,3,0.487920795954395,0.41634229288418534,73.60122664329361,60.17605662835324,1,1,4
1366,55,0,3,0.3773634148078992,0.39446186834428987,31.05470471961207,84.75683888697381,0,0,4
1367,59,1,2,0.22994142476966167,0.17194828490230374,43.88857270062818,44.45569695283441,1,1,4
1368,64,1,2,0.6105130570617414,0.4798250586717775,77.53302318839546,95.09631933024194,0,1,0
1369,56,1,3,0.6048495445504419,0.3779164034487521,54.9452147979961,109.99974708677476,1,0,4
1370,37,0,1,0.1668369978294126,0.19519920204467706,8.769296592644334,11.824934025206735,1,0,2
1371,53,1,3,0.5519856050849646,0.4079666270911674,30.92026480217807,57.755513581734064,0,0,3
1372,53,1,3,0.3721390311996522,0.33544341102740555,69.7226567362639,67.61318452502611,0,1,4
1373,65,0,2,0.3385372328630737,0.2635441358517406,121.48675122810266,201.77503847826347,0,0,4
1374,59,0,2,0.28723087473589975,0.32738575803979886,26.887657702744253,35.8844706428879,0,0,2
1375,69,1,4,0.2517201823171989,0.6128765146126794,145.63303313043633,400.0110656905342,1,1,3
1376,57,1,4,0.4354894183799099,0.569302665513085,70.39853485719763,92.82466644715697,0,0,4
1377,48,0,1,0.15948174685001712,0.10969150905778137,8.784261256334041,26.776342150561682,0,0,4
1378,56,1,3,0.41695405917831274,0.5131197200348144,74.88003320683963,10.92293415121654,0,0,3
1379,56,0,3,0.2961609937290798,0.245492981588865,31.520160599446218,44.376879079466605,0,0,1
1380,40,1,2,0.3749151833296077,0.3460099630740631,14.618065459471302,12.539580064965422,0,1,4
1381,56,1,3,0.3143848071727538,0.20204279719696053,39.427856737612565,68.57834712616017,0,0,0
1382,78,0,2,0.7593856164323064,0.5528220852267991,10.614363862091489,62.660207809561854,0,1,2
1383,53,1,3,0.2514231640165974,0.1930026586584632,43.01923738438564,83.7837810502997,0,0,0
1384,69,0,2,0.3751817507535503,0.32435086890166914,59.43200451616619,130.31656164454665,1,0,0
1385,61,0,2,0.4866683165441092,0.35686658980391156,122.23757755183206,182.9990303887808,1,1,-1
1386,47,1,3,0.37324652937796116,0.4411349994594289,174.8815786207957,107.55322070686076,0,1,-1
1387,52,1,3,0.25623623504609255,0.46031461964230364,119.70926766523195,143.49984782888637,0,0,1
1388,53,1,2,0.23713644153061594,0.28840064651371977,33.866176648634706,32.95404305348958,0,1,1
1389,59,1,3,0.30054408680702066,0.3013911146386811,48.5268080871773,27.157268458808986,0,1,2
1390,65,0,2,0.6077940521573743,0.529198814457303,112.60820093086342,345.4748973701664,0,1,1
1391,53,0,2,0.4696030927849649,0.3215481482092939,50.84963097413098,54.11013662258512,0,1,1
1392,59,0,3,0.2968203368130599,0.21786235665610534,66.41872544570714,88.07527188419023,0,0,3
1393,82,0,3,0.6285465199200191,0.19408511978267443,61.46255594074054,343.960918036249,1,1,4
1394,63,1,3,0.3879729039190302,0.35604659191206933,48.34499855261111,93.97277280269411,1,0,0
1395,63,1,2,0.497821132303816,0.38457765635796687,98.69573839974345,112.85964857076803,0,0,-1
1396,42,0,3,0.48253092527476743,0.37151441853962563,72.29016324965215,65.7143028762892,0,1,2
1397,46,0,3,0.12950371729658308,0.1428068153007995,13.658708408182138,6.915777777457382,0,0,4
1398,58,0,3,0.28218448545137653,0.20711987723614267,55.017658628717136,56.833959645262944,0,1,0
1399,54,1,2,0.6256027488547625,0.34677351123787586,67.1128954450998,71.03564593565804,0,1,-1
1400,34,0,2,0.42764248508365005,0.5256657325800222,71.1760338288918,49.16245660710663,1,1,0
1401,41,0,3,0.35494465395643715,0.3767633089884294,48.81576469725934,50.41041915909605,0,1,2
1402,74,0,2,0.49845890001564297,0.29700805429281296,20.875159157533712,71.83102008984199,1,1,3
1403,41,1,2,0.5617628533309154,0.5807679720033896,6.547518598554585,73.00436528421056,0,0,3
1404,75,1,3,0.27110610546776587,0.11692622716966812,100.65045694221683,96.72413611460836,1,0,-1
1405,37,0,3,0.4827468414242288,0.47781780787028433,47.823561191453095,28.92056238623789,0,1,2
1406,64,1,2,0.16289353486254066,0.15224285881414867,6.807943245983371,48.12872871103063,0,1,3
1407,55,1,3,0.3311610073203188,0.30072032202985177,41.9118559216293,27.104127318331408,1,1,0
1408,41,1,3,0.26847346484919415,0.4025202122679182,8.795521896764246,35.38441200649521,0,1,4
1409,59,1,3,0.4367256604651944,0.5436565261144156,100.12241873231439,239.6068495540054,1,0,-1
1410,49,1,3,0.6017501295093837,0.5574572276932196,108.24361858034645,96.96332898465153,0,1,0
1411,63,1,2,0.4674178871925445,0.4844380458148292,38.75280973878302,54.193454123398986,1,1,1
1412,56,1,1,0.2185773162505513,0.09378275094118435,17.894432161148547,6.576877351299082,1,0,4
1413,44,1,3,0.28376658804054133,0.3157561128588611,66.74979275980665,44.053884200577436,0,1,3
1414,37,1,2,0.3477924514332817,0.3456237726493599,44.557133887669046,12.534643698154563,0,0,2
1415,51,0,4,0.6767017317398807,0.5791949229829935,103.30581182893101,231.02051952276298,1,0,4
1416,67,0,3,0.48934040536711937,0.35924930858605425,67.14596474752905,195.87473202944818,1,0,-1
1417,57,1,2,0.24879456753371407,0.2660484924980865,50.99660008021911,68.6567490386325,0,0,-1
1418,56,0,1,0.6756270589727958,0.6132008383947504,71.65277615161735,79.19506400165261,1,1,4
1419,64,0,2,0.2681107196708024,0.2878641692315402,67.393112354702,115.90559543240842,1,1,0
1420,32,1,2,0.41889132253744593,0.5335355046406637,13.48660164062081,1.3881715095276692,0,1,3
1421,64,0,3,0.34982678442661047,0.31577328756102613,55.51651803265713,103.99953761318737,1,0,-1
1422,40,1,2,0.42912089568251616,0.29982280597182936,101.1025767049216,34.28123521988352,1,1,-1
1423,56,0,4,0.26277919811674866,0.22877160316838177,9.800165246804744,33.76139346479255,1,0,3
1424,51,1,3,0.3034748279303281,0.2926775459077606,67.3831873559769,38.66652878163511,0,1,4
1425,57,1,2,0.29668771878271344,0.18409742494758954,20.038172991818673,16.53797781604325,0,1,0
1426,29,0,1,0.7741747524703242,0.6521405477680694,57.4715375243684,49.07041379726841,0,1,2
1427,72,0,2,0.17762842888531613,0.17616940801469932,44.525403181731235,90.09733580275264,1,0,1
1428,62,1,3,0.5638539284995117,0.4662572644752295,127.19994851911333,164.66147397781202,0,1,2
1429,79,0,3,0.2936653090718602,0.20580656597855945,73.04434615989209,332.46533176914534,1,1,2
1430,68,1,2,0.4669213283146424,0.36519325156044646,93.1088725689289,116.50862731441647,1,1,2
1431,55,1,2,0.5139707008040382,0.37807388107285256,30.38012306547335,83.4510883895955,1,0,0
1432,42,0,3,0.20884276933992746,0.1873346017861146,26.614564207126936,35.08185355323311,0,0,3
1433,39,1,3,0.5304488336335798,0.4765549461718783,31.73705462480426,26.105460670539536,0,1,-1
1434,55,1,2,0.3482253942556067,0.31798963639139094,44.09435174610595,33.292688555975936,1,1,3
1435,58,1,3,0.26164137482120936,0.22535182695520303,37.449589132603435,23.57898061603949,0,1,3
1436,68,0,2,0.3951765516433589,0.31640529455774963,18.45173808931527,141.17216536471392,1,1,0
1437,41,1,3,0.3930256909928954,0.3271655884579186,18.569142666369057,35.627959268089306,0,1,-1
1438,60,1,3,0.4331283058848783,0.27482011128368966,68.42227880466429,68.70248121043672,0,1,2
1439,56,1,2,0.4647675386198412,0.5530857772380221,40.94652705063825,68.14332720067836,0,1,2
1440,48,1,2,0.3628649127559149,0.2910306957836879,58.09320249293343,41.15964890466065,0,1,3
1441,72,1,3,0.6068594689234147,0.552783331837565,23.721664128458542,57.0801613517302,0,1,2
1442,57,1,3,0.4359852988609281,0.3943040940199053,77.05734365996443,78.61913440206732,0,1,4
1443,51,0,2,0.644778957402035,0.5791139812734013,28.360505827024745,81.18290466817541,0,0,1
1444,72,1,3,0.5575050197624727,0.45042470588176037,93.70461127899577,133.4549487814007,1,1,3
1445,61,0,2,0.34351999741130995,0.32699952453350783,28.171805167847793,69.7014528531808,0,0,2
1446,54,0,3,0.3841794043655953,0.4078271802297949,60.617917068901676,133.722826942819,0,0,2
1447,63,1,2,0.7171194374756711,0.5614228296819753,168.048842897582,852.0338908291551,1,1,1
1448,56,0,2,0.7134915057399168,0.43461425015731986,68.34107323848974,131.86309105849335,1,0,2
1449,57,1,3,0.6068569693727192,0.3776432984881667,51.84071135808045,73.43531052602087,0,0,2
1450,59,0,2,0.4228693721276661,0.33003232041245956,90.59815298068943,167.39085539708586,1,0,3
1451,50,1,3,0.4434606917871293,0.5069741710222532,74.43978451913561,59.937727247847185,1,1,3
1452,48,1,2,0.6080138799886287,0.5540654475700769,52.03560687502489,61.70387243984726,0,0,2
1453,60,1,2,0.23751858078495605,0.2430589676546288,12.443818978785085,12.41253151394599,0,0,1
1454,79,1,3,0.311332261324268,0.2578046625029558,52.96183941938907,43.37798305038316,0,1,3
1455,52,0,2,0.33747116138590144,0.3403880096142686,49.487412724071284,50.00087699911093,0,1,4
