stratified_fold,ID,Age,Gender,FamilyMembers,FinancialEducation,RiskPropensity,Income,Wealth,Wealth_log,Income_log,Wealth_per_person,Income_per_person,Inc_to_Wealth_ratio,Age_bracket_Young,Age_bracket_Mid,Age_bracket_Senior,AccumulationInvestment,IncomeInvestment
4,269,0.4810126582278481,0.0,0.5,0.43413818249568725,0.5222554992189701,0.1739121088635825,0.03850576168555177,0.5063673469616994,0.65471680530126,0.038151646361774545,0.10668862254373886,0.006362608391821736,0.0,0.0,1.0,1,0
3,270,0.5316455696202531,1.0,0.25,0.39216961201817924,0.3900506212753576,0.08464192465753256,0.037379663520648684,0.5019880741640422,0.5179066849838571,0.0558830211968173,0.07921944513657324,0.003222994320221526,0.0,0.0,1.0,0,0
0,271,0.569620253164557,1.0,0.25,0.5759588049137455,0.4571018272959234,0.4769517802555347,0.09409844201240737,0.6399433056202359,0.8526272987261795,0.13996680418525703,0.4397503809156357,0.007124427952545804,0.0,0.0,1.0,1,0
0,272,0.6962025316455697,1.0,0.25,0.48517369058572224,0.13040636093469254,0.030311945053391173,0.027914268028173504,0.45919108597297265,0.33711124721954966,0.0418508737907394,0.029290446137348953,0.0016216211652588985,0.0,0.0,1.0,1,0
0,273,0.620253164556962,1.0,0.5,0.113180414805033,0.10419328039423802,0.17144601967103917,0.030284629377824293,0.47108110262054603,0.6519560704315768,0.03002660179083468,0.10517773953189608,0.00795923322925061,0.0,0.0,1.0,1,1
1,274,0.3924050632911392,0.0,0.5,0.32565891688451193,0.31009994178298683,0.07570965727367035,0.021880911915793225,0.42396730867403787,0.4972759551962208,0.0217211061018275,0.04652355784245258,0.0049316025485030765,0.0,1.0,0.0,1,0
3,276,0.3291139240506329,1.0,0.25,0.5160218940635752,0.5658925613231099,0.22003639670755562,0.04325028191550031,0.5235561399200903,0.7003956758965971,0.06458602602602692,0.2036463363068177,0.007157773563049654,0.0,1.0,0.0,1,0
1,277,0.2784810126582279,0.0,0.5,0.6204675886062418,0.5958087100451518,0.21480694179406004,0.07758694901672279,0.6108742502802929,0.6957085534639651,0.07677605685235213,0.13174339693455683,0.003885162701673938,0.0,1.0,0.0,0,0
4,278,0.5949367088607594,0.0,0.25,0.5371409326739398,0.43214873008973514,0.0590962469952443,0.07619621507587838,0.6081542070249141,0.45216596149941524,0.11342732282178544,0.05574308597486886,0.0010784016675125477,0.0,0.0,1.0,1,0
2,279,0.4683544303797468,1.0,0.5,0.3340378046282256,0.39235917880861987,0.060604598764850685,0.04989918994911334,0.5447997544469124,0.45670560208054234,0.04941190942434932,0.03726923875177514,0.0017285172708390213,0.0,1.0,0.0,0,0
1,280,0.45569620253164556,1.0,0.0,0.8095098068614756,0.5435371605518757,0.028723448307387975,0.01302687039434506,0.35090361521005686,0.32835565107303066,0.04021147438087289,0.058112042246727585,0.003309061347581636,0.0,1.0,0.0,0,0
4,282,0.6835443037974683,1.0,0.25,0.053298218693807145,0.03781580736397537,0.09152536026130664,0.02088694357665647,0.4173003802949542,0.5324762820229525,0.03143308906611648,0.08554529049628443,0.0062019797450402194,0.0,0.0,1.0,0,1
4,283,0.5443037974683544,1.0,0.5,0.4815048404036073,0.20832411804397702,0.1799160160192376,0.059267640411297604,0.5704745471128966,0.6612837423913888,0.05867086241484445,0.11036699774346362,0.004272149780547766,0.0,0.0,1.0,1,1
2,284,0.6455696202531646,1.0,0.5,0.5866553286317181,0.4597493685853325,0.08897623312266416,0.13660632607008436,0.696336407465962,0.5272030244407532,0.13510562158359093,0.0546515055809918,0.0008730096312419651,0.0,0.0,1.0,0,1
0,285,0.620253164556962,0.0,0.25,0.620267929036253,0.2753519036394342,0.6085022852651983,0.25138640316191957,0.7890587882985644,0.9009886677329685,0.37314119798697454,0.4987746038798829,0.0033648059023289345,0.0,0.0,1.0,1,1
2,286,0.49367088607594933,0.0,0.25,0.5091840402120971,0.4634859785839507,0.17069598792194243,0.06504432551263298,0.5843986893874886,0.6511088543601232,0.0968950016596994,0.15830272972297846,0.0036896441725499584,0.0,0.0,1.0,0,0
0,287,0.35443037974683544,0.0,0.25,0.6202216228976896,0.6692588814446853,0.03145116342937798,0.02725052460111322,0.4556894085952605,0.3431637620846111,0.04086689529605003,0.030337382535429388,0.0017201113015288324,0.0,1.0,0.0,0,0
0,289,0.6455696202531646,1.0,0.5,0.6944292547558804,0.3363093375316978,0.17567318451530264,0.09727068811075291,0.6449478442444601,0.6566653528188295,0.09622973445725073,0.10776756944184752,0.002518552855730627,0.0,0.0,1.0,0,1
0,291,0.4683544303797468,0.0,0.5,0.45361640151710014,0.3998440021928499,0.0845527889351764,0.04905870132247539,0.5422714176377512,0.5177109216835797,0.048581244341100095,0.05194142246764854,0.00244316640703955,0.0,1.0,0.0,0,0
3,292,0.15189873417721517,0.0,0.5,0.6897960702481749,0.7759123000786466,0.38772145498340355,0.05225697333501736,0.5516775289253069,0.811636428662012,0.05174213528400188,0.23768182011438058,0.010425926732523797,1.0,0.0,0.0,1,0
4,293,0.6329113924050633,1.0,0.5,0.6295933802250329,0.5670434876874808,0.29697635459091165,0.25058241085163946,0.7885707132617341,0.7590949269494094,0.24774956577615723,0.1820856028301286,0.0016125859820478269,0.0,0.0,1.0,1,1
1,294,0.6708860759493671,1.0,0.75,0.7752960202033139,0.732803535639515,0.36100629685591584,0.08292514403127103,0.6208883430141627,0.7975412107177996,0.06137641653798937,0.16537311388609555,0.006116897493653548,0.0,0.0,1.0,1,1
3,295,0.4683544303797468,1.0,0.0,0.3777315110205904,0.1800652135952299,0.06077740702030696,0.011083856171186365,0.32884679666866573,0.45721921553057454,0.03445056095403433,0.11702692070460627,0.007719141173285382,0.0,1.0,0.0,0,0
0,296,0.45569620253164556,0.0,0.25,0.6561310199216689,0.5519765696713643,0.21208971731724702,0.08558264904499847,0.6256398322243637,0.6932293050171124,0.1273424122839023,0.1963433748439787,0.0034720405831808504,0.0,1.0,0.0,0,0
3,297,0.15189873417721517,0.0,0.25,0.6970400423761898,0.7461228728934557,0.0913192370750664,0.0424736363800748,0.5208711197269904,0.5320549853759012,0.06343467375088674,0.08535586424517054,0.003052071793504698,1.0,0.0,0.0,0,0
2,298,0.569620253164557,0.0,0.25,0.6509548047081849,0.6075047670338845,0.08979540457481656,0.09847617733521746,0.6468075795395665,0.5289127288146428,0.14645665739881797,0.0839554692526762,0.0012556674873761403,0.0,0.0,1.0,1,1
2,299,0.2911392405063291,0.0,0.25,0.5815674736403774,0.5020139665363842,0.057751180299346595,0.019613015622018552,0.4083083605221749,0.448029472326521,0.029544531439716862,0.054506975926554985,0.0042366710592081445,0.0,1.0,0.0,0,0
2,302,0.26582278481012656,1.0,0.0,0.7151062095309569,0.6450412694726535,0.03135323006873678,0.0020320462024275834,0.13313750329631419,0.3426505522296932,0.007612520879659344,0.06294555670365384,0.01807129010851331,0.0,1.0,0.0,1,0
3,303,0.5569620253164557,1.0,0.25,0.2975532620042067,0.180053512495797,0.06695103331262503,0.016831290871867577,0.38662156327416536,0.4747573797853266,0.025420713077527485,0.06296159813035158,0.00566563129865033,0.0,0.0,1.0,1,0
1,308,0.49367088607594933,1.0,0.5,0.3967830122255026,0.39496874827214606,0.26524828166830294,0.043360421658726965,0.523933134958855,0.7369228613510795,0.042949565575619394,0.16264696836296244,0.008597643292308043,0.0,0.0,1.0,1,1
3,310,0.569620253164557,0.0,0.5,0.577796423897962,0.6605715639900767,0.14382234191761928,0.10212349712473681,0.65230074548845,0.6181265624176007,0.1010258243457222,0.08825371846710305,0.001954965180227172,0.0,0.0,1.0,0,1
2,311,0.6582278481012658,0.0,0.0,0.7022202910859754,0.4244628695740553,0.5882516232470067,0.21137114695947973,0.7626565074590366,0.8942601467311916,0.6282896224363753,0.9999999999999999,0.003881136258666605,0.0,0.0,1.0,1,1
4,312,0.45569620253164556,0.0,0.5,0.499677251969196,0.3645582884444099,0.3656155727224827,0.08629311583383069,0.6268855457660139,0.8000447157744393,0.08538046689992539,0.22413835134171356,0.005951986638877852,0.0,1.0,0.0,1,0
0,313,0.44303797468354433,0.0,0.25,0.40974160556825573,0.5331551599392117,0.061974903454063014,0.04677998296981495,0.5351990740697898,0.4607427760159605,0.06981869544094006,0.058388557894768385,0.0018890064642831646,0.0,1.0,0.0,0,0
0,315,0.012658227848101278,0.0,0.0,0.4591454981598593,0.44300577523155765,0.0,0.0008039068945991601,0.06691592282767757,0.0,0.003971166048506817,0.005318610986741417,0.00376606641319029,1.0,0.0,0.0,0,0
2,317,0.31645569620253167,1.0,0.25,0.4861148697318608,0.201570683836132,0.11107225071433587,0.01143719622947595,0.33310125992865525,0.5688830855324631,0.01742413953714588,0.10350879206536745,0.013361382251904055,0.0,1.0,0.0,0,0
4,318,0.379746835443038,0.0,0.0,0.7422247971004216,0.43881260141732775,0.05026463266094696,0.09164601101292691,0.6359591421628792,0.4233087426818126,0.273312219294517,0.0977045390548423,0.0007466893089628027,0.0,1.0,0.0,0,0
4,319,0.5443037974683544,0.0,0.5,0.43963609841209556,0.5293161253547533,0.03789934074222522,0.03436662143453101,0.4896153976590927,0.3743617958091414,0.034060883950214324,0.023358554284392773,0.0016140825746805566,0.0,0.0,1.0,1,0
4,320,0.6075949367088608,0.0,0.75,0.3030394833718154,0.2514656433422171,0.028410735400008623,0.05131575867814738,0.5489688577241238,0.3265861856799177,0.03794646292204363,0.012546225526536902,0.0007994235522886433,0.0,0.0,1.0,1,1
4,321,0.2911392405063291,0.0,0.5,0.6201491014089394,0.4441517510211486,0.49619123711585056,0.14860227832695663,0.7091042849808471,0.8604682254921902,0.14696136640189766,0.30413730421355245,0.004674140661346482,0.0,1.0,0.0,0,0
0,322,0.379746835443038,0.0,0.25,0.6857921694110823,0.5416887106029703,0.0386926764192197,0.04126938482839786,0.5166124691856315,0.37788621028869707,0.061649409173134787,0.0369922993503644,0.001360658172780256,0.0,1.0,0.0,0,0
4,323,0.49367088607594933,1.0,0.5,0.5233235289965246,0.5752518857782428,0.29820002335118145,0.1197843268886129,0.6764258248442107,0.759902969395644,0.11848023617368855,0.1828353001028812,0.0034769799973888597,0.0,0.0,1.0,0,1
2,324,0.430379746835443,0.0,0.5,0.537163783840729,0.36952876540605784,0.09444424499050273,0.03574777339040407,0.49541116333146884,0.5383493720339272,0.035425893146108334,0.05800155725984117,0.003753231103641159,0.0,1.0,0.0,0,0
3,325,0.5316455696202531,1.0,0.5,0.4626385037534013,0.12440153135441569,0.18221436371690997,0.10020477429289627,0.6494355486194453,0.6637419395385324,0.09912952734617986,0.1117751116520039,0.002534847758386666,0.0,0.0,1.0,0,1
0,326,0.5063291139240507,1.0,0.25,0.3560462640760925,0.25640043101313253,0.16916320767596113,0.02447166327423937,0.4400929871996273,0.6493662868923908,0.03674732186768752,0.15689411179370175,0.009685824319067508,0.0,0.0,1.0,1,0
0,327,0.379746835443038,1.0,0.25,0.4549125733452276,0.498608818618342,0.16060650190210324,0.03864583895321301,0.5069034439494521,0.6393508952587962,0.057760085956110416,0.14903053891676582,0.005859245355897479,0.0,1.0,0.0,1,0
1,328,0.4177215189873418,1.0,0.25,0.7177347477432998,0.779951460769517,0.41846118966814366,0.19071846751583055,0.7470137096823438,0.8267197505801268,0.2832029152723073,0.38599779974074283,0.0030482113639187895,0.0,1.0,0.0,1,1
3,329,0.13924050632911394,1.0,0.5,0.4230080244784257,0.6607127823759685,0.11234340935233814,0.0167262179706801,0.3857390684623685,0.5710371610764361,0.016626659681809326,0.06896772322101163,0.009394290308945666,1.0,0.0,0.0,1,0
1,330,0.620253164556962,1.0,0.5,0.5109714707236858,0.47647534871918723,0.13732995742612136,0.12203032601122012,0.6792386393842192,0.6092758680447871,0.12069998429285245,0.08427607099830271,0.0015478310667316995,0.0,0.0,1.0,1,1
2,332,0.30379746835443033,1.0,0.0,0.553470116193246,0.3219131781261321,0.1874672341670282,0.05110479575653947,0.5483551146017429,0.6692498358714589,0.15311009800937633,0.3498816465450839,0.00516626668740084,0.0,1.0,0.0,1,0
4,333,0.44303797468354433,0.0,0.25,0.36772588463202466,0.3953961115834065,0.060263696572233454,0.020578438218640062,0.4151707186635477,0.45568852457514375,0.03097573969675389,0.05681596671559148,0.004208314007461559,0.0,1.0,0.0,0,0
2,334,0.189873417721519,0.0,0.75,0.213274396481216,0.19314470361359398,0.02816420400868524,0.0033468063762950853,0.18200919212867933,0.32518014585149535,0.0023902407784565215,0.012432944924552977,0.011142702119579727,1.0,0.0,0.0,0,0
1,335,0.4683544303797468,0.0,0.5,0.11865791216713299,0.18124969137610256,0.16048951804668593,0.04104013447307594,0.5157881787018663,0.6392104531134686,0.040656397664542855,0.09846509011778838,0.005514319732094367,0.0,1.0,0.0,1,0
3,336,0.3924050632911392,0.0,0.5,0.5908107611773993,0.3550697012532652,0.21278203317782884,0.043996393789188015,0.5260920376093444,0.6938638947961607,0.04357810453016396,0.1305028091901847,0.006806286714034602,0.0,1.0,0.0,1,0
3,337,0.8227848101265823,0.0,0.25,0.49782939466874254,0.317894318618802,0.3188736155453772,0.14084628040156308,0.700971701299915,0.7730856261533686,0.2092689859814246,0.2944772815123178,0.003153782941576623,0.0,0.0,1.0,0,1
2,338,0.6329113924050633,1.0,0.75,0.5286149725675499,0.6353785487304064,0.30112801278309775,0.11524869249780789,0.6705831278613489,0.7618233730670007,0.08533573219101875,0.13785918136366268,0.003652441792123877,0.0,0.0,1.0,1,1
3,339,0.012658227848101278,0.0,0.0,0.7539431723490195,0.6604588150723885,0.019111716273968873,0.002414689019871653,0.14903641693920933,0.26527115983076677,0.008747032463992112,0.04044576802486821,0.010383628893415753,1.0,0.0,0.0,0,0
2,340,0.5443037974683544,1.0,0.25,0.1348398664808802,0.17981869242317733,0.08562123809193452,0.01275920284951161,0.34804716911257555,0.5200450360846033,0.019383972254003675,0.08011942963578433,0.00936604587796729,0.0,0.0,1.0,0,0
2,341,0.379746835443038,1.0,0.5,0.4486117527902407,0.41533085253560187,0.23438387712009126,0.05172502465650599,0.5501525493432405,0.7127210160531807,0.05121640396615229,0.14373747204647144,0.006375919302388136,0.0,1.0,0.0,1,0
1,342,0.44303797468354433,1.0,0.5,0.6332096402384259,0.5189709914178318,0.1774844467738947,0.0671828623540995,0.5892486330780423,0.6586499284011336,0.06649357206929156,0.10887726384575365,0.003712746544675946,0.0,1.0,0.0,1,1
0,344,0.6835443037974683,0.0,0.75,0.3474077848908258,0.21197178414480994,0.005812391894201953,0.022468769120275667,0.42777798793053645,0.12188947913452411,0.01656409120712465,0.002162339148273466,0.0005227256167117468,0.0,0.0,1.0,0,0
4,345,0.40506329113924056,0.0,0.5,0.3235888831083482,0.47517949384106767,0.31122479415085424,0.054383441840426885,0.5576264470841741,0.7683084239053428,0.0538437498473525,0.19081510269634552,0.008046612713493436,0.0,1.0,0.0,1,0
1,346,0.7341772151898734,1.0,0.5,0.2966139248208329,0.1704880145116158,0.18732202716254612,0.0897314325032268,0.6327751312257313,0.6690995889763219,0.08877859688277336,0.11490439097959516,0.002919225374315206,0.0,0.0,1.0,0,1
2,347,0.3924050632911392,0.0,0.25,0.5208975904478352,0.32241390805684067,0.15901083229875998,0.03456521498399832,0.4904623749559355,0.6374267461254359,0.05171069086318315,0.14756412596007212,0.006482573511706414,0.0,1.0,0.0,1,0
0,348,0.5063291139240507,0.0,0.5,0.4637307338088482,0.37183996546796644,0.17833342550952605,0.038392236681274824,0.5059314895139364,0.6595734448021918,0.038039448225904715,0.10939740218988155,0.006541998353519632,0.0,0.0,1.0,1,1
1,349,0.5822784810126582,0.0,0.5,0.261348272677794,0.39137034583955743,0.04769706697222465,0.1075362071616283,0.6601061808541353,0.4140789245754085,0.10637527119235418,0.029361264227063495,0.0005898544009914536,0.0,0.0,1.0,1,1
1,350,0.4810126582278481,1.0,0.75,0.33111871397845866,0.420928003961684,0.3294877333226929,0.0801690999933187,0.6157999409983576,0.7795323063576416,0.05933354277592979,0.1508904071137621,0.00577428330435852,0.0,0.0,1.0,1,0
4,351,0.620253164556962,1.0,0.25,0.32139836053578663,0.403394456371854,0.40166000574234617,0.10596142406702252,0.6578759661333003,0.8186162434517782,0.15755329732211032,0.3705575897217244,0.005318498706636804,0.0,0.0,1.0,0,1
3,353,0.2784810126582279,0.0,0.25,0.7552478100598935,0.5995608430253602,0.28544986204789896,0.10941091225101897,0.6627195131223788,0.7513197901602799,0.16266705371103693,0.26376100723639845,0.003648420745872115,0.0,1.0,0.0,0,1
4,354,0.25316455696202533,1.0,0.0,0.509276526379734,0.3822989577681379,0.089215068919806,0.022892202240340286,0.4304652747237855,0.5277030048376377,0.06946155501045259,0.16929507920073555,0.005529238939445318,0.0,1.0,0.0,0,0
3,356,0.3924050632911392,0.0,0.0,0.49796355680267235,0.3926660724584604,0.0904918097953532,0.03740917104257798,0.5021044367539602,0.530354862591092,0.11250344296629654,0.17164171707403988,0.003438492314847267,0.0,1.0,0.0,1,0
2,359,0.4810126582278481,1.0,0.5,0.2384928893927003,0.33975092690613884,0.10869162009179772,0.04867004684351304,0.5410880225278856,0.5647857889051914,0.04819713241514358,0.06673040497102158,0.003157896823178307,0.0,0.0,1.0,0,0
2,360,0.35443037974683544,1.0,0.5,0.31384479337339444,0.3122895754412742,0.10664979516268429,0.023489457501241803,0.43417735067860663,0.561203859898617,0.023310851174276167,0.06547945321798582,0.006413791179853532,0.0,1.0,0.0,1,0
1,362,0.44303797468354433,0.0,0.75,0.41949118508550937,0.39762656327564444,0.32520785557472287,0.0884691369938093,0.6306391144351154,0.7769576542104822,0.06548581305134377,0.14892381322441975,0.0051603088416057215,0.0,1.0,0.0,1,1
2,363,0.6582278481012658,0.0,0.25,0.49719645492501585,0.23243121492200375,0.2110738543096943,0.055728199236481105,0.5612726817125567,0.6922945060879266,0.08308414111356342,0.19540980145674364,0.005330396054366955,0.0,0.0,1.0,0,1
0,365,0.569620253164557,1.0,0.5,0.5277617093689181,0.5435901915432039,0.08388101200079101,0.09032341803671332,0.6337667071738116,0.5162293774823835,0.08936366335110017,0.05152984921191243,0.0012839460105322303,0.0,0.0,1.0,1,1
4,366,0.5443037974683544,0.0,0.75,0.7163570308231151,0.8086198211662678,0.484333463724288,0.3367348061963499,0.8336301560935628,0.855671910894687,0.24950878752124853,0.22204166075481874,0.001967137590220011,0.0,0.0,1.0,1,0
1,367,0.44303797468354433,1.0,0.25,0.4969844375092831,0.3940055318662706,0.1464184469776935,0.02693844899528556,0.454014939645188,0.6215594727438863,0.04040425314799652,0.13599178231712605,0.007646430007619106,0.0,1.0,0.0,1,0
2,368,0.35443037974683544,0.0,0.25,0.5341665918255902,0.6176790952959575,0.19565727379600154,0.036744989569480704,0.49946361587445187,0.6775474257591356,0.05494213727446382,0.18124203554466234,0.007490625863334347,0.0,1.0,0.0,1,0
2,369,0.4177215189873418,1.0,0.5,0.524736627892073,0.49431008555204276,0.1945354161550291,0.09637944120174081,0.6435582403908464,0.6764308696634862,0.09534890434913665,0.11932377164089088,0.0028187597117309425,0.0,1.0,0.0,0,1
0,370,0.45569620253164556,0.0,0.25,0.2449075295460404,0.1954375931565068,0.2537061245635227,0.05821246473333683,0.5677886265075738,0.7282095643633734,0.08676698560489246,0.23458865987611627,0.006130458760501255,0.0,1.0,0.0,1,0
1,371,0.25316455696202533,0.0,0.25,0.6396235060306378,0.6752841291734727,0.10398864047421473,0.023234940524313775,0.43260645080603777,0.5564375995142775,0.034913919772529216,0.0969989871442748,0.006325008536205926,0.0,1.0,0.0,1,0
3,372,0.4810126582278481,0.0,0.5,0.5516305164167516,0.45198634894339146,0.16554821595379246,0.067484491591757,0.5899205062454038,0.6451957204808181,0.06679167589588515,0.10156437004367357,0.0034470896355150633,0.0,0.0,1.0,1,0
2,375,0.5063291139240507,1.0,0.25,0.3412135463333061,0.38696892701068203,0.10626532227717549,0.06506443647615352,0.5844450209777419,0.5605221915084643,0.09692481552271472,0.09909124715044118,0.0022958964584790897,0.0,0.0,1.0,1,0
4,376,0.26582278481012656,0.0,0.5,0.12398633952654388,0.25832683315458793,0.07989357918572332,0.009966957374834575,0.3145648706649907,0.5072034375363156,0.009946400618684776,0.04908689438312255,0.011069309086680421,0.0,1.0,0.0,0,0
0,377,0.430379746835443,0.0,0.5,0.44698257098862293,0.31213211767040594,0.16626187360468173,0.044189546375727584,0.5267417471445074,0.6460259376883657,0.04376899956942165,0.10200160208875148,0.005304155071410049,0.0,1.0,0.0,1,0
2,379,0.30379746835443033,0.0,0.5,0.5685517089485128,0.33899086338716133,0.13894265713847131,0.02506661795791114,0.4435683046452942,0.6115109955468008,0.024869577944056677,0.08526411336350218,0.007795549637947246,0.0,1.0,0.0,1,0
4,380,0.6708860759493671,0.0,0.5,0.3847667038137215,0.2109765572464247,0.10952894386220408,0.07453659947056542,0.6048438024166076,0.566236440035229,0.07376135947347903,0.06724340274253136,0.0020571140308935708,0.0,0.0,1.0,0,0
1,381,0.9999999999999999,0.0,0.0,0.1167665875032725,0.02862359544290968,0.018522600768553422,0.024108297849059036,0.4379310286347613,0.2606774503701913,0.0730672010407725,0.03936297919650379,0.0012094203005877959,0.0,0.0,1.0,0,0
4,382,0.6329113924050633,1.0,0.75,0.7358780797301542,0.728114518658667,0.26678073955396414,0.13349588353740055,0.692844515013332,0.7380518529089,0.09886117202171472,0.12207668905298297,0.002779500225270695,0.0,0.0,1.0,1,1
3,383,0.4177215189873418,1.0,0.25,0.7178066903229713,0.5725841609261083,0.14896574851174235,0.14706282860908423,0.7075240511395229,0.6248718363113521,0.2184848207422937,0.1383327405996606,0.0013820682693351052,0.0,1.0,0.0,0,1
1,384,0.5316455696202531,0.0,0.0,0.7692476924103496,0.7807752835426008,0.28067142207411705,0.1866310471919947,0.7437191310077594,0.7480062545225555,0.5549368022495365,0.5211900784143211,0.0020706368700055527,0.0,0.0,1.0,1,1
4,385,0.3291139240506329,1.0,0.5,0.2774971645124404,0.24324121340771604,0.03523875747145815,0.0035928166126476657,0.1896456363072313,0.3620698148686122,0.0036467601487785812,0.02172851183598913,0.012821915006853977,0.0,1.0,0.0,0,0
0,386,0.7341772151898734,1.0,0.25,0.18058014156733648,0.10147497595760015,0.3174181876034972,0.05067691962458535,0.5471027182700954,0.772185312655795,0.07559577993945446,0.29313974999135933,0.008804467328016652,0.0,0.0,1.0,0,0
3,387,0.7848101265822786,0.0,0.0,0.49618819707245654,0.19718823296373286,0.06923333303529837,0.24184673425496633,0.7831649134196329,0.48087241313031126,0.7186477978675081,0.13256883419753307,0.00033850201849165083,0.0,0.0,1.0,1,1
0,388,0.5949367088607594,0.0,0.25,0.5119566588597786,0.44914432371529894,0.17415031714338253,0.057306442285597226,0.5654442023576619,0.6549814782763248,0.085423836177063,0.16147724223884782,0.004278301775566728,0.0,0.0,1.0,1,0
3,389,0.24050632911392406,1.0,0.75,0.6823813397010541,0.6910995226355204,0.5211180206945246,0.0836683751983729,0.6222321100394246,0.8701925777925695,0.061927324807055144,0.23894407928631634,0.008760255803642302,0.0,1.0,0.0,1,0
3,391,0.35443037974683544,0.0,0.5,0.41360424151766634,0.49455637230013344,0.25515704481880924,0.08616348637872129,0.6266590108345217,0.7293258492155619,0.0852523525403644,0.1564644351559385,0.004153110811318245,0.0,1.0,0.0,0,0
1,392,0.430379746835443,0.0,0.25,0.39391316385935365,0.4228677622315018,0.07786843357021511,0.035565448357016846,0.4946585091038317,0.5024593876826723,0.05319350498773107,0.07299463827700749,0.0031232869417918948,0.0,1.0,0.0,0,0
0,393,0.3924050632911392,1.0,0.25,0.17738601957550615,0.1758766283601896,0.02378291359932737,0.009664499251918073,0.31045678786980596,0.298398193143495,0.014796172716829087,0.02329029654570422,0.003732138549618484,0.0,1.0,0.0,0,1
1,394,0.3417721518987342,1.0,0.5,0.31380256982757676,0.23663220554227937,0.11668428561473557,0.03107088402645631,0.47482971737843005,0.5782239056070523,0.03080366677715524,0.0716272199744944,0.005312471345106466,0.0,1.0,0.0,1,0
4,395,0.2911392405063291,0.0,0.75,0.4823635719584186,0.5125725125128807,0.12068184231983953,0.04190039463737343,0.5188586897635058,0.5846225212001979,0.030967474235989435,0.05494458494637348,0.004073609497305609,0.0,1.0,0.0,0,0
1,396,0.44303797468354433,1.0,0.5,0.3469787809802863,0.4998633148337868,0.25086559791612334,0.06822804764568993,0.5915642903663336,0.7260060639559832,0.06752654134422718,0.15383522197050356,0.0051684039442950434,0.0,1.0,0.0,1,0
3,397,0.2151898734177215,0.0,0.5,0.6443405890191805,0.7920351427832732,0.05002233221212153,0.032934991026035275,0.4833671055948271,0.42245560480064825,0.03264598628858599,0.030785869533153615,0.002198506639826672,1.0,0.0,0.0,1,0
4,398,0.5443037974683544,0.0,0.25,0.5161158762736853,0.4003988009623336,0.242436765719599,0.0623962010244338,0.578172235418252,0.7193216991251516,0.09296924143155087,0.22423217142278218,0.005464338909263839,0.0,0.0,1.0,1,0
3,399,0.45569620253164556,1.0,0.25,0.4669747194692586,0.25257971751951247,0.08382907336892885,0.022595048443569524,0.42858435277284024,0.5161143756374125,0.03396530013924253,0.07847243857645815,0.005272633074012425,0.0,1.0,0.0,1,1
4,400,0.5822784810126582,0.0,0.5,0.5494486807854709,0.26096097579106925,0.30282004228592313,0.0985055273384713,0.6468525782218193,0.7629248345962957,0.09745014101289347,0.185665817402904,0.0043083476783351725,0.0,0.0,1.0,1,0
0,403,0.31645569620253167,1.0,0.5,0.7356824366953728,0.6221840658200493,0.18670678734603452,0.06023584063390417,0.5728983352300963,0.6684617469855372,0.05962774641425145,0.11452745595640651,0.00436126092162032,0.0,1.0,0.0,0,0
3,405,0.4177215189873418,1.0,0.25,0.593303585591131,0.5438555685240964,0.19403470745972123,0.029720009373757444,0.4683314600621862,0.6759305193682962,0.044527827834405814,0.17975090461528245,0.009162879781462414,0.0,1.0,0.0,1,0
3,406,0.5316455696202531,0.0,0.75,0.016720419933934805,0.3594204805441971,0.1957447882190849,0.011453520714170762,0.3332949924991189,0.6776342665299195,0.008399213708244271,0.08943583432645391,0.02321015324939734,0.0,0.0,1.0,1,0
4,407,0.6708860759493671,0.0,0.5,0.27805737414872717,0.4567150518977656,0.4044218942270582,0.20589023777645102,0.7586582789435312,0.8199709789841106,0.20357975015760255,0.24791357086364188,0.0027209885512972896,0.0,0.0,1.0,1,1
0,408,0.40506329113924056,0.0,0.5,0.1668691777947689,0.22224615654771207,0.057141479497525356,0.01685958549493563,0.3868583405434908,0.4461260630083905,0.0167584684203542,0.035147511733624986,0.00486412109574937,0.0,1.0,0.0,1,0
1,409,0.620253164556962,0.0,0.25,0.46186521133253544,0.42491739340171103,0.3010950968249073,0.08020637407513354,0.6158698982608481,0.7618018858137877,0.1193722558406004,0.2781389053548129,0.005272683032591566,0.0,0.0,1.0,0,1
0,411,0.5949367088607594,1.0,0.25,0.3457393299351158,0.21577755004413318,0.10105588606994578,0.048056866434605265,0.539202197096958,0.551050648698548,0.07171163451702676,0.09430379946368614,0.0029761842150307547,0.0,0.0,1.0,0,0
3,412,0.49367088607594933,1.0,0.75,0.7275407962473485,0.42897129201437295,0.15985641027463648,0.05926455509119927,0.5704667617380108,0.6384486845579754,0.04383838170438709,0.07294520797680258,0.0037969126773324874,0.0,0.0,1.0,0,0
1,413,0.3417721518987342,1.0,0.25,0.18658858900217223,0.15021328392145658,0.0585832532195879,0.03325614704283687,0.4847911073794017,0.45059836939179554,0.04977003932574328,0.05527164707689797,0.0025349609219363057,0.0,1.0,0.0,0,0
3,415,0.49367088607594933,0.0,0.0,0.29651010099642683,0.12066030706011556,0.04603208639511474,0.012803844962918058,0.34852728734301774,0.4078590345362122,0.03955021818052168,0.08992515832211703,0.005181086491962607,0.0,0.0,1.0,0,1
