ClientID,Predicted_Need,Prob_Accumulation,Prob_Income,RiskPropensity,Recommended_ProductID
1272,Income,0.525,0.880,0.4546120915517539,4
1273,Income,0.527,0.862,0.37222265776354274,4
1274,Income,0.520,0.794,0.13039186916505877,10
1275,Income,0.528,0.861,0.26188625130053783,2
1276,Income,0.522,0.847,0.15307060913416193,10
1277,Income,0.516,0.859,0.2293829800497231,2
1278,Income,0.521,0.859,0.17360607399409117,10
1279,Income,0.557,0.857,0.30332321700708814,2
1280,Income,0.565,0.863,0.2940217162985341,2
1281,Income,0.515,0.852,0.23502778132692406,2
1282,Income,0.521,0.861,0.18373035503826646,10
1283,Income,0.520,0.857,0.22032627473455718,2
1284,Income,0.527,0.868,0.2741936683320148,2
1285,Income,0.522,0.864,0.2857923052916374,2
1286,Income,0.515,0.808,0.10252485607784895,3
1287,Income,0.533,0.852,0.25354016717192196,2
1288,Income,0.563,0.875,0.5207172153913195,4
1289,Income,0.562,0.858,0.4402150903631699,4
1290,Income,0.517,0.853,0.1439226864382393,10
1291,Income,0.564,0.855,0.3473716704887001,2
1292,Income,0.564,0.859,0.42878151030137585,4
1293,Income,0.514,0.805,0.12839933272487816,10
1294,Income,0.528,0.864,0.5473632094039002,4
1295,Income,0.562,0.871,0.38423565747815885,4
1296,Income,0.556,0.869,0.5277653245200298,4
1297,Income,0.563,0.862,0.2817853813759317,2
1298,Income,0.564,0.861,0.5623290990837659,4
1299,Income,0.518,0.854,0.42634408904492865,4
1300,Income,0.564,0.876,0.39741521431718047,4
1301,Income,0.527,0.858,0.33051705170451223,2
1302,Income,0.557,0.852,0.3737301738630425,4
1303,Income,0.564,0.856,0.5913578989005412,4
1304,Income,0.522,0.831,0.12497332032104905,3
1305,Income,0.521,0.859,0.34973003760124716,2
1306,Income,0.563,0.864,0.3769639349570694,4
1307,Income,0.553,0.858,0.3595208538551315,2
1308,Income,0.558,0.861,0.27298359690496143,2
1309,Income,0.563,0.856,0.3333420815187924,2
1310,Income,0.558,0.858,0.1946471990400353,10
1311,Income,0.535,0.860,0.4455180755380626,4
1312,Income,0.521,0.855,0.1872448974162643,10
1313,Income,0.563,0.863,0.5956444637905107,4
1314,Income,0.564,0.889,0.4108277765112178,4
1315,Income,0.527,0.863,0.31514341810355356,2
1316,Income,0.564,0.874,0.49045884590533056,4
1317,Income,0.560,0.893,0.464287053449472,4
1318,Income,0.554,0.855,0.30767040905687026,2
1319,Income,0.563,0.858,0.2679677124109836,2
1320,Income,0.553,0.860,0.26530982036742556,2
1321,Income,0.513,0.825,0.23130348204672158,2
1322,Income,0.515,0.864,0.21598647157397363,2
1323,Income,0.514,0.853,0.174610402379886,10
1324,Income,0.547,0.852,0.19808302579645076,10
1325,Income,0.561,0.877,0.5425417565329951,4
1326,Income,0.560,0.869,0.5296198111869143,4
1327,Income,0.563,0.863,0.6100899545920092,4
1328,Income,0.514,0.834,0.16252404072144488,10
1329,Income,0.526,0.865,0.3440565042034246,2
1330,Income,0.562,0.861,0.5609297398906806,4
1331,Income,0.516,0.863,0.2462035474573358,2
1332,Income,0.513,0.830,0.19260713014577127,10
1333,Income,0.562,0.885,0.46709088944636357,4
1334,Income,0.561,0.855,0.705192450612453,4
1335,Income,0.557,0.855,0.44376010542442396,4
1336,Income,0.560,0.855,0.34032771880929913,2
1337,Income,0.562,0.887,0.41071894288600735,4
1338,Income,0.564,0.856,0.35108262435750437,2
1339,Income,0.563,0.875,0.522871374717983,4
1340,Income,0.564,0.861,0.5769092724619158,4
1341,Income,0.561,0.823,0.8100475580702975,4
1342,Income,0.563,0.870,0.5401866097685831,4
1343,Income,0.519,0.835,0.3478141070489236,2
1344,Income,0.561,0.877,0.5198090324948846,4
1345,Income,0.519,0.844,0.32574087380045114,2
1346,Income,0.520,0.782,0.149123385478165,10
1347,Income,0.560,0.864,0.451679183540544,4
1348,Income,0.553,0.858,0.3295406355032136,2
1349,Income,0.527,0.872,0.3825897762281569,4
1350,Income,0.559,0.884,0.414737969460894,4
1351,Income,0.562,0.872,0.46722600885186183,4
1352,Income,0.563,0.870,0.5268647310970416,4
1353,Income,0.531,0.847,0.24085228844601772,2
1354,Income,0.558,0.848,0.20404961323211512,10
1355,Income,0.519,0.830,0.20012091925004213,10
1356,Income,0.518,0.820,0.16873561637569923,10
1357,Income,0.521,0.863,0.30974403982276455,2
1358,Income,0.519,0.840,0.2040587156349172,10
1359,Income,0.564,0.854,0.6462393807394278,4
1360,Income,0.563,0.863,0.2854232292003384,2
1361,Income,0.563,0.861,0.3189499335812753,2
1362,Income,0.553,0.855,0.5847712953091739,4
1363,Income,0.516,0.859,0.23677911817193625,2
1364,Income,0.562,0.883,0.3938211496630701,4
1365,Income,0.562,0.885,0.41634229288418534,4
1366,Income,0.521,0.878,0.39446186834428987,4
1367,Income,0.519,0.840,0.17194828490230374,10
1368,Income,0.563,0.873,0.4798250586717775,4
1369,Income,0.564,0.867,0.3779164034487521,4
1370,Income,0.513,0.830,0.19519920204467706,10
1371,Income,0.564,0.886,0.4079666270911674,4
1372,Income,0.527,0.863,0.33544341102740555,2
1373,Income,0.522,0.871,0.2635441358517406,2
1374,Income,0.521,0.865,0.32738575803979886,2
1375,Income,0.526,0.871,0.6128765146126794,4
1376,Income,0.558,0.851,0.569302665513085,4
1377,Income,0.514,0.811,0.10969150905778137,3
1378,Income,0.556,0.869,0.5131197200348144,4
1379,Income,0.516,0.863,0.245492981588865,2
1380,Income,0.527,0.858,0.3460099630740631,2
1381,Income,0.521,0.867,0.20204279719696053,10
1382,Income,0.561,0.862,0.5528220852267991,4
1383,Income,0.520,0.870,0.1930026586584632,10
1384,Income,0.522,0.855,0.32435086890166914,2
1385,Income,0.563,0.856,0.35686658980391156,2
1386,Income,0.527,0.861,0.4411349994594289,4
1387,Income,0.525,0.872,0.46031461964230364,4
1388,Income,0.525,0.871,0.28840064651371977,2
1389,Income,0.527,0.868,0.3013911146386811,2
1390,Income,0.563,0.877,0.529198814457303,4
1391,Income,0.563,0.853,0.3215481482092939,2
1392,Income,0.515,0.864,0.21786235665610534,2
1393,Income,0.556,0.858,0.19408511978267443,10
1394,Income,0.535,0.858,0.35604659191206933,2
1395,Income,0.564,0.865,0.38457765635796687,4
1396,Income,0.563,0.854,0.37151441853962563,4
1397,Income,0.514,0.795,0.1428068153007995,10
1398,Income,0.515,0.864,0.20711987723614267,10
1399,Income,0.564,0.863,0.34677351123787586,2
1400,Income,0.553,0.869,0.5256657325800222,4
1401,Income,0.522,0.872,0.3767633089884294,4
1402,Income,0.564,0.859,0.29700805429281296,2
1403,Income,0.564,0.861,0.5807679720033896,4
1404,Income,0.522,0.833,0.11692622716966812,3
1405,Income,0.562,0.864,0.47781780787028433,4
1406,Income,0.520,0.814,0.15224285881414867,10
1407,Income,0.528,0.872,0.30072032202985177,2
1408,Income,0.526,0.883,0.4025202122679182,4
1409,Income,0.560,0.860,0.5436565261144156,4
1410,Income,0.564,0.861,0.5574572276932196,4
1411,Income,0.561,0.873,0.4844380458148292,4
1412,Income,0.521,0.815,0.09378275094118435,3
1413,Income,0.527,0.863,0.3157561128588611,2
1414,Income,0.527,0.869,0.3456237726493599,2
1415,Income,0.561,0.861,0.5791949229829935,4
1416,Income,0.563,0.856,0.35924930858605425,2
1417,Income,0.527,0.867,0.2660484924980865,2
1418,Income,0.561,0.863,0.6132008383947504,4
1419,Income,0.521,0.862,0.2878641692315402,2
1420,Income,0.556,0.869,0.5335355046406637,4
1421,Income,0.522,0.866,0.31577328756102613,2
1422,Income,0.557,0.857,0.29982280597182936,2
1423,Income,0.514,0.857,0.22877160316838177,2
1424,Income,0.527,0.868,0.2926775459077606,2
1425,Income,0.521,0.861,0.18409742494758954,10
1426,Income,0.561,0.866,0.6521405477680694,4
1427,Income,0.513,0.820,0.17616940801469932,10
1428,Income,0.564,0.872,0.4662572644752295,4
1429,Income,0.515,0.864,0.20580656597855945,10
1430,Income,0.562,0.854,0.36519325156044646,2
1431,Income,0.564,0.860,0.37807388107285256,4
1432,Income,0.513,0.836,0.1873346017861146,10
1433,Income,0.564,0.869,0.4765549461718783,4
1434,Income,0.528,0.866,0.31798963639139094,2
1435,Income,0.520,0.857,0.22535182695520303,2
1436,Income,0.554,0.855,0.31640529455774963,2
1437,Income,0.539,0.858,0.3271655884579186,2
1438,Income,0.556,0.861,0.27482011128368966,2
1439,Income,0.562,0.853,0.5530857772380221,4
1440,Income,0.529,0.875,0.2910306957836879,2
1441,Income,0.564,0.861,0.552783331837565,4
1442,Income,0.557,0.875,0.3943040940199053,4
1443,Income,0.563,0.861,0.5791139812734013,4
1444,Income,0.564,0.872,0.45042470588176037,4
1445,Income,0.521,0.869,0.32699952453350783,2
1446,Income,0.528,0.881,0.4078271802297949,4
1447,Income,0.562,0.862,0.5614228296819753,4
1448,Income,0.560,0.888,0.43461425015731986,4
1449,Income,0.564,0.867,0.3776432984881667,4
1450,Income,0.553,0.854,0.33003232041245956,2
1451,Income,0.560,0.869,0.5069741710222532,4
1452,Income,0.564,0.861,0.5540654475700769,4
1453,Income,0.520,0.865,0.2430589676546288,2
1454,Income,0.525,0.863,0.2578046625029558,2
1455,Income,0.521,0.869,0.3403880096142686,2
1456,Income,0.563,0.877,0.5374094395821344,4
1457,Income,0.526,0.863,0.3207612629910014,2
1458,Income,0.516,0.849,0.20966144064940578,10
1459,Income,0.557,0.852,0.3359256783106806,2
1460,Income,0.562,0.858,0.44072279631381894,4
1461,Income,0.528,0.871,0.26845608463668574,2
1462,Income,0.520,0.850,0.287734975674392,2
1463,Income,0.527,0.882,0.5010309983161791,4
1464,Income,0.554,0.861,0.2971832987970341,2
1465,Income,0.518,0.869,0.4214797635183312,4
1466,Income,0.513,0.816,0.22868564455485457,2
1467,Income,0.560,0.855,0.35916895166693147,2
1468,Income,0.564,0.876,0.3926377725583549,4
1469,Income,0.559,0.849,0.24863219638430253,2
1470,Income,0.553,0.883,0.41484636351407705,4
1471,Income,0.526,0.877,0.4761871621715044,4
1472,Income,0.519,0.832,0.2757681721490372,2
1473,Income,0.515,0.864,0.21397008493183883,10
1474,Income,0.522,0.875,0.2727688282543767,2
1475,Income,0.521,0.859,0.2288520631461333,2
1476,Income,0.560,0.850,0.3072720331544437,2
1477,Income,0.560,0.855,0.33416019241954126,2
1478,Income,0.564,0.863,0.6240055201500816,4
1479,Income,0.561,0.883,0.40914966239249534,4
1480,Income,0.513,0.824,0.17536519298583966,10
1481,Income,0.564,0.871,0.520648395482791,4
1482,Income,0.516,0.858,0.2417344031605196,2
1483,Income,0.521,0.882,0.533984255074617,4
1484,Income,0.529,0.875,0.29031276620404595,2
1485,Income,0.563,0.877,0.5289404821053832,4
1486,Income,0.513,0.830,0.19582674980958242,10
1487,Income,0.563,0.859,0.2625549159462676,2
1488,Income,0.526,0.873,0.37588103040509063,4
1489,Income,0.526,0.858,0.3674924040482504,2
1490,Income,0.525,0.850,0.29310273623301153,2
1491,Income,0.521,0.858,0.23423830340939855,2
1492,Income,0.519,0.825,0.232503245506596,2
1493,Income,0.520,0.871,0.43707505559671694,4
1494,Income,0.563,0.881,0.49871387241014836,4
1495,Income,0.553,0.861,0.27915876215408236,2
1496,Income,0.521,0.863,0.32111057044237495,2
1497,Income,0.565,0.853,0.3173132777468884,2
1498,Income,0.564,0.866,0.5467836568055064,4
1499,Income,0.564,0.855,0.3592878759880227,2
1500,Income,0.522,0.831,0.1299011347079757,10
1501,Income,0.562,0.859,0.4404281924183039,4
1502,Income,0.520,0.895,0.4165266461050429,4
1503,Income,0.519,0.776,0.21374613604214598,10
1504,Income,0.521,0.863,0.31114772479988834,2
1505,Income,0.521,0.859,0.15963790700102293,10
1506,Income,0.564,0.855,0.3623446169043406,2
1507,Income,0.562,0.865,0.457747401427379,4
1508,Income,0.514,0.819,0.24123731804142676,2
1509,Income,0.528,0.872,0.2964352276948324,2
1510,Income,0.527,0.858,0.27018899599395424,2
1511,Income,0.564,0.869,0.4523165533110397,4
1512,Income,0.562,0.886,0.4074175798304019,4
1513,Income,0.515,0.811,0.13410798244011768,10
1514,Income,0.559,0.845,0.24017107343299537,2
1515,Income,0.563,0.874,0.49896489785685727,4
1516,Income,0.554,0.844,0.23319415356983325,2
1517,Income,0.564,0.855,0.36511712173417427,2
1518,Income,0.564,0.861,0.5554267539107663,4
1519,Income,0.560,0.858,0.26502341017653797,2
1520,Income,0.527,0.864,0.26041533954619095,2
1521,Income,0.563,0.883,0.398102634769008,4
1522,Income,0.521,0.863,0.3248233292748552,2
1523,Income,0.553,0.858,0.3534016247032427,2
1524,Income,0.526,0.895,0.4189540279612904,4
1525,Income,0.563,0.883,0.4475413715219314,4
1526,Income,0.563,0.863,0.5954350426673866,4
1527,Income,0.564,0.872,0.4503539646155361,4
1528,Income,0.564,0.861,0.5853655402323592,4
1529,Income,0.513,0.820,0.16430099346184202,10
1530,Income,0.562,0.853,0.5601981291136876,4
1531,Income,0.556,0.873,0.3858260548867194,4
1532,Income,0.521,0.869,0.3486510604805418,2
1533,Income,0.557,0.844,0.18317343496312102,10
1534,Income,0.527,0.869,0.330454925716887,2
1535,Income,0.514,0.807,0.10051298651053898,3
1536,Income,0.521,0.865,0.3545519712153552,2
1537,Income,0.520,0.798,0.09884145292755839,3
1538,Income,0.521,0.833,0.1422450929903669,10
1539,Income,0.526,0.877,0.4720889392996152,4
1540,Income,0.553,0.854,0.33862205601501655,2
1541,Income,0.527,0.865,0.26114495550417943,2
1542,Income,0.521,0.868,0.2728004515594245,2
1543,Income,0.525,0.845,0.2789948715368395,2
1544,Income,0.563,0.860,0.3583055672815123,2
1545,Income,0.565,0.854,0.31595605467189697,2
1546,Income,0.521,0.802,0.12950889312152605,10
1547,Income,0.562,0.873,0.48109760558170805,4
1548,Income,0.528,0.864,0.2875789504104757,2
1549,Income,0.528,0.875,0.2888579583665649,2
1550,Income,0.562,0.859,0.43293861829821895,4
1551,Income,0.526,0.863,0.3214813983357638,2
1552,Income,0.525,0.802,0.29762108330143217,2
1553,Income,0.521,0.858,0.2369007661619242,2
1554,Income,0.519,0.811,0.16699477493117657,10
1555,Income,0.521,0.859,0.16580769254470162,10
1556,Income,0.527,0.862,0.27956995455044154,2
1557,Income,0.513,0.838,0.23005098327295498,2
1558,Income,0.522,0.875,0.2893366316783798,2
1559,Income,0.555,0.863,0.4651816387892656,4
1560,Income,0.516,0.855,0.17917470744814826,10
1561,Income,0.562,0.855,0.6532683107979383,4
1562,Income,0.554,0.861,0.298887565002209,2
1563,Income,0.522,0.853,0.14053374941875657,10
1564,Income,0.564,0.854,0.6715522976708476,4
1565,Income,0.563,0.879,0.4936820752791385,4
1566,Income,0.515,0.864,0.21935130671690198,2
1567,Income,0.553,0.852,0.37295945628392957,4
1568,Income,0.518,0.857,0.254755618282136,2
1569,Income,0.521,0.853,0.17748959416495946,10
1570,Income,0.527,0.894,0.4090418322382887,4
1571,Income,0.560,0.885,0.4783788363784234,4
1572,Income,0.563,0.875,0.4966509924301745,4
1573,Income,0.524,0.832,0.3311082098832612,2
1574,Income,0.515,0.861,0.19957164509572398,10
1575,Income,0.527,0.863,0.25969374787164284,2
1576,Income,0.560,0.855,0.3455125276055885,2
1577,Income,0.562,0.888,0.5087501324216911,4
1578,Income,0.519,0.863,0.2532925880011045,2
1579,Income,0.528,0.870,0.2859380484868293,2
1580,Income,0.515,0.861,0.16481724585356652,10
1581,Income,0.563,0.863,0.6137516625248955,4
1582,Income,0.564,0.875,0.5141453539084492,4
1583,Income,0.564,0.885,0.41517244989491164,4
1584,Income,0.562,0.869,0.48408737064668567,4
1585,Income,0.520,0.800,0.10323945953327425,3
1586,Income,0.563,0.861,0.6447348768457363,4
1587,Income,0.524,0.836,0.07973637005638472,3
1588,Income,0.521,0.867,0.2000019561560909,10
1589,Income,0.527,0.858,0.34183126793471263,2
1590,Income,0.555,0.860,0.17226953603521344,10
1591,Income,0.563,0.879,0.4413784158009612,4
1592,Income,0.562,0.855,0.7475199204884495,4
1593,Income,0.563,0.861,0.5607179701104426,4
1594,Income,0.528,0.878,0.3979631953115568,4
1595,Income,0.516,0.865,0.24452227155424458,2
1596,Income,0.521,0.871,0.43421456785450696,4
1597,Income,0.521,0.861,0.2336320249319006,2
1598,Income,0.515,0.859,0.17466030994809856,10
1599,Income,0.527,0.861,0.4345633167176848,4
1600,Income,0.521,0.774,0.024789842496293155,3
1601,Income,0.514,0.863,0.18452477740304293,10
1602,Income,0.526,0.843,0.17619927931935944,10
1603,Income,0.558,0.849,0.24904144475150572,2
1604,Income,0.527,0.877,0.5287883082926212,4
1605,Income,0.522,0.872,0.3019572528551563,2
1606,Income,0.553,0.852,0.25643137701513813,2
1607,Income,0.554,0.855,0.30661565700404325,2
1608,Income,0.564,0.876,0.3965895278094798,4
1609,Income,0.521,0.868,0.29658233126711114,2
1610,Income,0.564,0.863,0.28907387809350243,2
1611,Income,0.563,0.881,0.49678792112259845,4
1612,Income,0.562,0.854,0.7613520006535989,4
1613,Income,0.524,0.863,0.2516970717669592,2
1614,Income,0.562,0.854,0.3721923470520649,4
1615,Income,0.516,0.857,0.24614360094897111,2
1616,Income,0.564,0.853,0.312357856484423,2
1617,Income,0.514,0.825,0.24732836078556886,2
1618,Income,0.513,0.811,0.17834660077093015,10
1619,Income,0.515,0.862,0.22961778135806207,2
1620,Income,0.519,0.829,0.19458187084444908,10
1621,Income,0.563,0.854,0.36638415389738904,2
1622,Income,0.562,0.855,0.3366740369070997,2
1623,Income,0.563,0.877,0.5183738779207464,4
1624,Income,0.553,0.843,0.2288874365760586,2
1625,Income,0.564,0.854,0.5626383514215255,4
1626,Income,0.521,0.865,0.34092063122045274,2
1627,Income,0.562,0.879,0.4448824757857314,4
1628,Income,0.550,0.838,0.18117534304841448,10
1629,Income,0.521,0.865,0.3334236324537645,2
1630,Income,0.563,0.863,0.6081760042495031,4
1631,Income,0.563,0.877,0.5330752788755501,4
1632,Income,0.516,0.855,0.16909301844452165,10
1633,Income,0.561,0.870,0.5403834856904858,4
1634,Income,0.521,0.861,0.18661238523817744,10
1635,Income,0.521,0.761,0.04049201554285175,3
1636,Income,0.561,0.876,0.3938960574173528,4
1637,Income,0.516,0.847,0.15550137543971215,10
1638,Income,0.522,0.866,0.29666421991282754,2
1639,Income,0.565,0.853,0.31759168255279335,2
1640,Income,0.517,0.853,0.14591596410641167,10
1641,Income,0.522,0.869,0.3376785970199995,2
1642,Income,0.564,0.877,0.5268805370744929,4
1643,Income,0.520,0.813,0.14609370470615843,10
1644,Income,0.521,0.864,0.3730574211748021,4
1645,Income,0.526,0.871,0.43273824220751733,4
1646,Income,0.563,0.877,0.5264233552105372,4
1647,Income,0.523,0.827,0.1265962513707752,10
1648,Income,0.562,0.861,0.5823163037602512,4
1649,Income,0.563,0.855,0.6326468643097629,4
1650,Income,0.555,0.867,0.4247772013171823,4
1651,Income,0.521,0.857,0.2481880354886456,2
1652,Income,0.513,0.846,0.20520096253152265,10
1653,Income,0.547,0.843,0.22892352510579908,2
1654,Income,0.521,0.871,0.43010200667243875,4
1655,Income,0.563,0.877,0.51592695996331,4
1656,Income,0.527,0.868,0.2739940380773425,2
1657,Income,0.564,0.877,0.5268097960239988,4
1658,Income,0.563,0.854,0.5649711966934496,4
1659,Income,0.528,0.875,0.28503612180876475,2
1660,Income,0.521,0.871,0.2787064535607557,2
1661,Income,0.524,0.890,0.3925166091659776,4
1662,Income,0.518,0.863,0.24922118032726337,2
1663,Income,0.515,0.774,0.047100476938613654,3
1664,Income,0.564,0.877,0.5058617341382424,4
1665,Income,0.527,0.863,0.3086641447150493,2
1666,Income,0.513,0.842,0.18301955262897163,10
1667,Income,0.547,0.848,0.19963108656573486,10
1668,Income,0.555,0.867,0.4521638366419057,4
1669,Income,0.514,0.857,0.18140468178812846,10
1670,Income,0.521,0.861,0.18813770162231633,10
1671,Income,0.562,0.853,0.566339004427305,4
1672,Income,0.561,0.854,0.690717277770209,4
1673,Income,0.533,0.856,0.36297124464482544,2
1674,Income,0.563,0.880,0.4809005728474021,4
1675,Income,0.515,0.853,0.1754280740608984,10
1676,Income,0.528,0.864,0.2870974541317921,2
1677,Income,0.562,0.858,0.4355790010773122,4
1678,Income,0.518,0.820,0.17106389787676576,10
1679,Income,0.559,0.875,0.40128713637006014,4
1680,Income,0.527,0.868,0.27713854983881,2
1681,Income,0.521,0.857,0.30617992175056136,2
1682,Income,0.563,0.861,0.5748316322081647,4
1683,Income,0.553,0.848,0.25710313721797723,2
1684,Income,0.520,0.814,0.15406806533568673,10
1685,Income,0.521,0.863,0.19864929861590472,10
1686,Income,0.520,0.818,0.1523650173207107,10
1687,Income,0.527,0.868,0.2853113083469879,2
1688,Income,0.562,0.863,0.3551569611771631,2
1689,Income,0.562,0.878,0.5361779920119807,4
1690,Income,0.564,0.871,0.5252418385319905,4
1691,Income,0.517,0.863,0.243165215861306,2
1692,Income,0.562,0.870,0.5219254980420586,4
1693,Income,0.519,0.844,0.22122814392974396,2
1694,Income,0.521,0.861,0.20749370131322672,10
1695,Income,0.563,0.861,0.5835012371727357,4
1696,Income,0.561,0.862,0.3675487539491899,2
1697,Income,0.559,0.864,0.466211532838072,4
1698,Income,0.562,0.865,0.4673005317060211,4
1699,Income,0.527,0.862,0.2886874947766906,2
1700,Income,0.526,0.877,0.4700727980188032,4
1701,Income,0.516,0.861,0.21045372859441724,10
1702,Income,0.564,0.880,0.4862780738817408,4
1703,Income,0.528,0.858,0.33366383583959963,2
1704,Income,0.551,0.852,0.25447955266329086,2
1705,Income,0.563,0.858,0.2690406934482898,2
1706,Income,0.521,0.890,0.40348132480546356,4
1707,Income,0.521,0.862,0.283904283105859,2
1708,Income,0.553,0.860,0.42851571461011917,4
1709,Income,0.526,0.865,0.3617466946800257,2
1710,Income,0.521,0.862,0.23235879462605358,2
1711,Income,0.564,0.875,0.5011366935347814,4
1712,Income,0.527,0.872,0.47483081568593793,4
1713,Income,0.562,0.885,0.41906601549715106,4
1714,Income,0.520,0.872,0.44798487983180424,4
1715,Income,0.523,0.819,0.10449277306255332,3
1716,Income,0.515,0.757,0.11714232334201169,3
1717,Income,0.556,0.844,0.23853600080125142,2
1718,Income,0.520,0.806,0.06730423443442216,3
1719,Income,0.558,0.849,0.24523098437750082,2
1720,Income,0.564,0.874,0.48915809213960537,4
1721,Income,0.516,0.856,0.2241475888208462,2
1722,Income,0.556,0.869,0.5019999329976024,4
1723,Income,0.564,0.869,0.4645457978531578,4
1724,Income,0.564,0.863,0.29699485137648557,2
1725,Income,0.553,0.856,0.4312388308755445,4
1726,Income,0.520,0.867,0.21853921729612122,2
1727,Income,0.521,0.859,0.23519613505292472,2
1728,Income,0.521,0.774,0.0833247716277081,3
1729,Income,0.526,0.864,0.36615523562884217,2
1730,Income,0.564,0.861,0.6139704965984815,4
1731,Income,0.564,0.863,0.27779313472947337,2
1732,Income,0.562,0.855,0.7072137898856207,4
1733,Income,0.527,0.869,0.3336246306455766,2
1734,Income,0.562,0.859,0.4394447117867179,4
1735,Income,0.553,0.860,0.263008608344775,2
1736,Income,0.520,0.877,0.47095839715244353,4
1737,Income,0.556,0.858,0.3427346791335456,2
1738,Income,0.527,0.871,0.2903957198201031,2
1739,Income,0.520,0.858,0.20827515958963444,10
1740,Income,0.526,0.864,0.3748817264075259,4
1741,Income,0.540,0.854,0.2611263699216816,2
1742,Income,0.561,0.864,0.5956862491917869,4
1743,Income,0.527,0.867,0.3688458062262584,2
1744,Income,0.527,0.869,0.3261137112586828,2
1745,Income,0.515,0.834,0.15288563341182979,10
1746,Income,0.537,0.852,0.2536027843258667,2
1747,Income,0.563,0.860,0.35543504099840467,2
1748,Income,0.524,0.827,0.7019606289228403,4
1749,Income,0.515,0.761,0.059949992243303225,3
1750,Income,0.553,0.851,0.3249932633881429,2
1751,Income,0.564,0.862,0.3665897013123273,2
1752,Income,0.513,0.838,0.22734742906980748,2
1753,Income,0.562,0.875,0.4833556676887223,4
1754,Income,0.562,0.863,0.3594566341313603,2
1755,Income,0.554,0.848,0.25124072891856025,2
1756,Income,0.519,0.849,0.19081431543448168,10
1757,Income,0.533,0.855,0.5752889514021698,4
1758,Income,0.563,0.875,0.387834824609909,4
1759,Income,0.563,0.869,0.5434288875602307,4
1760,Income,0.563,0.877,0.5229735001943159,4
1761,Income,0.563,0.854,0.6744296867590307,4
1762,Income,0.563,0.863,0.6314110896677474,4
1763,Income,0.513,0.826,0.20703559690043438,10
1764,Income,0.563,0.877,0.5329928449984426,4
1765,Income,0.521,0.774,0.0744356933544755,3
1766,Income,0.556,0.875,0.4919205016701672,4
1767,Income,0.557,0.883,0.4142208592018896,4
1768,Income,0.561,0.867,0.5510139689306398,4
1769,Income,0.515,0.827,0.14110642327046682,10
1770,Income,0.563,0.857,0.7038174030824614,4
1771,Income,0.564,0.869,0.47512289689375053,4
1772,Income,0.563,0.856,0.34078574383207716,2
1773,Income,0.564,0.856,0.3581671398563366,2
1774,Income,0.547,0.849,0.20539138673464435,10
1775,Income,0.515,0.862,0.22729708584504338,2
1776,Income,0.564,0.874,0.4226633981873118,4
1777,Income,0.557,0.858,0.18954607545847268,10
1778,Income,0.560,0.885,0.4646144393565132,4
1779,Income,0.521,0.863,0.1934384097364336,10
1780,Income,0.555,0.863,0.4488335796388488,4
1781,Income,0.564,0.872,0.45013285073181086,4
1782,Income,0.516,0.855,0.14724497671402406,10
1783,Income,0.562,0.865,0.4655297600583831,4
1784,Income,0.563,0.871,0.5401524560948762,4
1785,Income,0.561,0.862,0.36851455991610454,2
1786,Income,0.561,0.881,0.49332873317833403,4
1787,Income,0.564,0.862,0.3632718950399235,2
1788,Income,0.515,0.823,0.07365542916269743,3
1789,Income,0.520,0.840,0.2616745280810831,2
1790,Income,0.520,0.859,0.3466199636666293,2
1791,Income,0.564,0.862,0.5445570521960922,4
1792,Income,0.527,0.867,0.5539303615850495,4
1793,Income,0.516,0.859,0.24035718118278754,2
1794,Income,0.522,0.839,0.13557554992061338,10
1795,Income,0.533,0.864,0.2795852767367782,2
1796,Income,0.526,0.859,0.33524225801851654,2
1797,Income,0.559,0.858,0.4382924274701743,4
1798,Income,0.515,0.862,0.2309621933980412,2
1799,Income,0.515,0.859,0.17614861184860173,10
1800,Income,0.563,0.861,0.5880502236051188,4
1801,Income,0.522,0.871,0.2702861089606633,2
1802,Income,0.521,0.859,0.17115959472319373,10
1803,Income,0.562,0.859,0.44069188958810107,4
1804,Income,0.562,0.888,0.4152841650394744,4
1805,Income,0.563,0.879,0.4957397184437758,4
1806,Income,0.555,0.853,0.23027539910076328,2
1807,Income,0.526,0.885,0.4198907389295407,4
1808,Income,0.515,0.864,0.20582032067046738,10
1809,Income,0.563,0.881,0.49673250749243886,4
1810,Income,0.554,0.854,0.3358503400183411,2
1811,Income,0.526,0.864,0.36357830846364053,2
1812,Income,0.561,0.878,0.5270410540309652,4
1813,Income,0.521,0.895,0.41931713007990373,4
1814,Income,0.521,0.862,0.22982916350622168,2
1815,Income,0.521,0.877,0.47329183889790394,4
1816,Income,0.520,0.861,0.24279679685747105,2
1817,Income,0.564,0.859,0.43859127410511084,4
1818,Income,0.565,0.858,0.3059014585858225,2
1819,Income,0.562,0.865,0.46154624498375657,4
1820,Income,0.520,0.872,0.45660765922171126,4
1821,Income,0.519,0.868,0.3467192302811383,2
1822,Income,0.564,0.862,0.3663896892617708,2
1823,Income,0.526,0.867,0.36692462554557587,2
1824,Income,0.564,0.891,0.4152535426828458,4
1825,Income,0.521,0.868,0.27722488042139665,2
1826,Income,0.564,0.870,0.522004219525097,4
1827,Income,0.521,0.869,0.34351575039000526,2
1828,Income,0.520,0.877,0.42310128500672517,4
1829,Income,0.522,0.872,0.29731979205939263,2
1830,Income,0.561,0.877,0.5112931274604842,4
