ID,Age,Gender,FamilyMembers,FinancialEducation,RiskPropensity,Income,Wealth,Wealth_log,Income_log,Wealth_Age_Ratio_log,Wealth_per_person,Income_per_person,Income_Wealth_Ratio_log,Age_bracket_Young,Age_bracket_Mid,Age_bracket_Senior,AccumulationInvestment,IncomeInvestment,stratified_fold
466,46,1,2,0.3378312056996249,0.3386975049293865,42.04102998908981,61.14452821145074,4.129462772430799,3.762153846540464,1.1341184213310147,30.57226410572537,21.020514994544904,0.523288526623595,0,1,0,0,1,3
467,48,0,2,0.3482810293914756,0.4842003158534513,94.2846695504312,107.26181149971012,4.684552474091485,4.55686893256185,1.4951618680704726,53.63090574985506,47.1423347752156,0.630747347694481,0,1,0,0,0,0
468,59,0,3,0.3896092957638616,0.4927706489191688,16.02759211879553,31.551184656637705,3.482813762973486,2.834835094119908,0.5603119354547279,10.517061552212569,5.342530706265176,0.4107756589185645,0,0,1,0,0,4
470,58,0,2,0.5361448961687136,0.5624871236351698,132.4224922255573,153.81007790367642,5.042199061773463,4.893520726656881,1.5584530577843998,76.90503895183821,66.21124611277865,0.6210860816798192,0,0,1,0,1,2
472,62,0,3,0.4794457974185442,0.3762840058515791,65.56555341765817,54.20951909371367,4.0111353857656,4.198187227792956,0.7905714785227594,18.06983969790456,21.855184472552722,0.7927590661056184,0,0,1,1,0,0
473,62,1,2,0.6570721067731531,0.429715152498894,68.73363293461207,165.26942357886415,5.113609506268532,4.244682739898879,1.5417271880682915,82.63471178943207,34.36681646730604,0.34775716490333924,0,0,1,1,1,0
474,56,0,2,0.5029934912347372,0.6046835982000337,61.096718718143926,101.4922215733138,4.629786908609271,4.12869314886619,1.2815904786440786,50.7461107866569,30.548359359071963,0.47124301611310193,0,0,1,0,1,3
475,61,0,2,0.509607937424752,0.217345366653837,60.85982493272254,93.77976450379974,4.551555931875032,4.124870937196704,1.141466867026281,46.88988225189987,30.42991246636127,0.5001480774311672,0,0,1,1,0,2
476,59,1,3,0.3404370651327248,0.3409620119118027,56.80394157694569,95.7699546944426,4.572336560715027,4.057056966726032,1.1879156809238627,31.923318231480867,18.93464719231523,0.465700033930296,0,0,1,0,0,2
478,69,1,2,0.1828178703821866,0.2095341862393871,77.04525050766881,220.0957058137619,5.398595665756032,4.357288793190206,1.6549101454359132,110.04785290688095,38.522625253834406,0.30014414844241444,0,0,1,1,1,4
479,49,1,2,0.4723848426843104,0.2587568889514093,42.86518064778819,67.76556974517192,4.230703179927126,3.7811208538390093,1.1370872284607296,33.88278487258596,21.432590323894097,0.49014383783644944,0,1,0,0,0,0
480,49,0,3,0.3469551992808178,0.1901746322799536,56.393283142396825,93.84351658060076,4.552228339596684,4.049927278053188,1.3693033004152235,31.28117219353359,18.79776104746561,0.47058403627391754,0,1,0,0,0,4
481,57,0,2,0.6070460691878735,0.5207976576068414,37.33694205089272,80.79770467771918,4.404249183040426,3.6464139757222767,1.1052378301939982,40.39885233885959,18.66847102544636,0.3798764902372899,0,0,1,0,0,2
483,54,1,3,0.4004520438427654,0.4100610407108958,46.21602295346446,56.6734201718216,4.054796411778655,3.854733304337886,0.9288965669007474,18.891140057273866,15.405340984488154,0.5963497232587188,0,1,0,0,0,3
484,66,0,3,0.3325155371681009,0.4111454434186322,100.04317970458068,233.11951116695573,5.455831716461485,4.615547947307373,1.750510481514664,77.70650372231857,33.34772656819356,0.3570796863203205,0,0,1,1,1,1
485,73,0,2,0.1639566844649739,0.1007540203483489,134.96819565849316,72.36768608449236,4.295483594604108,4.9124210029353454,0.8295470028388809,36.18384304224618,67.48409782924658,1.0525802204011323,0,0,1,0,0,3
486,53,1,4,0.5291759636185076,0.5049215364299448,105.36234909394966,91.6796591358562,4.5291490216965595,4.666851652384679,1.2660055255665132,22.91991478396405,26.340587273487415,0.7651164107684509,0,1,0,1,0,4
487,59,1,2,0.5329855459458477,0.350288122447099,15.993718919812082,92.28671897368702,4.535677750172018,2.832843800478227,1.162307589616326,46.14335948684351,7.996859459906041,0.15982426744288747,0,0,1,0,0,2
488,51,0,2,0.4132578367411278,0.2632953309056169,47.67231522580156,102.58811704222018,4.640422622882123,3.8851103925886505,1.390609427830452,51.29405852111009,23.83615761290078,0.38164789600997007,0,1,0,0,1,1
489,58,1,3,0.6743483094664359,0.4739544183017707,90.3650447126274,234.61805221054132,5.462212071127923,4.514862962341075,1.9054439717796943,78.20601740351377,30.121681570875797,0.3258142893570262,0,0,1,0,1,1
490,63,0,1,0.5693533150341321,0.3521272166461537,57.75897377689662,65.46298657805032,4.196645199895255,4.073443886498583,0.8850511803592598,65.46298657805032,57.75897377689662,0.6325023923431513,0,0,1,1,0,4
491,51,1,3,0.4748587248448556,0.4610048297645012,37.48818190875843,79.56452044723547,4.38905835963688,3.650351230761956,1.2060106128821089,26.521506815745155,12.496060636252809,0.3860560104022466,0,1,0,0,0,1
493,64,1,4,0.5260508528311068,0.4967080318610027,66.19596134733709,130.13128960917044,4.876199032080274,4.2076131467251265,1.3267436051081414,32.53282240229261,16.548990336834272,0.41123905375564035,0,0,1,1,1,4
494,56,0,3,0.3318691757212484,0.2996500935646057,51.05222325757578,97.4935790176306,4.589991358414968,3.952247508031106,1.2527159272250663,32.497859672543534,17.017407752525262,0.4211068239110449,0,0,1,0,0,4
495,71,1,3,0.3770944949206596,0.1946647579188896,102.88229726451851,135.50902592339722,4.916390736419852,4.643258501148777,1.2554526070265484,45.169675307799075,34.294099088172835,0.5648752884229326,0,0,1,1,1,0
496,47,1,2,0.2609023241834105,0.326048497452125,19.727043562514776,23.61482827623909,3.203349036799036,3.0314392999004873,0.5806282950996502,11.807414138119546,9.863521781257388,0.6072443532969378,0,1,0,1,0,3
498,35,0,2,0.1842207249345518,0.1450975180525429,11.357653546515554,10.69985454178221,2.4595764094001216,2.5142755914922508,0.46652029662598227,5.349927270891105,5.678826773257777,0.7234228996560592,1,0,0,0,0,4
500,64,0,1,0.1872050849111083,0.2504294289251585,27.557550108786018,38.65616406592155,3.680246397937916,3.3519213532873344,0.6001935885489694,38.65616406592155,27.557550108786018,0.5381813576893042,0,0,1,0,0,2
501,54,0,2,0.6148168491788795,0.4613904312583382,29.312903155240274,79.73971870083705,4.391230631406303,3.4115734685759476,1.149028917507454,39.86985935041852,14.656451577620137,0.3130627208129273,0,1,0,0,1,2
503,60,0,3,0.0907915964859863,0.2554122598066554,63.73260008867442,50.0656544593777,3.9331121471503776,4.170264939967512,0.7721050903145811,16.688551486459232,21.24420002955814,0.821091950415997,0,0,1,1,0,1
506,60,1,3,0.3112535000807632,0.2456237599266379,141.41416964806726,47.88789755504755,3.8895298720873823,4.9587394999830146,0.7484267364174286,15.962632518349183,47.13805654935575,1.374481166557939,0,0,1,1,0,4
507,56,1,2,0.5275546762322165,0.4051645808425179,14.62087721263368,29.24439845310917,3.409310992225995,2.748608302414271,0.5595337106200536,14.622199226554585,7.31043860631684,0.40543497051117494,0,0,1,1,0,1
509,33,1,4,0.4509050931433149,0.2370882760106723,6.499616388668931,35.225763362883015,3.589770560804124,2.0148518710566763,1.1636538739290123,8.806440840720754,1.6249040971672328,0.16933184219781883,1,0,0,0,0,2
510,41,0,3,0.6002587629776172,0.5193532433307831,40.70399178296155,46.20756490004023,3.8545541530550524,3.7305968504334035,1.0734022369867362,15.402521633346744,13.567997260987184,0.6317474846176215,0,1,0,0,1,1
511,41,0,2,0.5123926753102064,0.3486747924667405,42.51166795356673,46.91317753044149,3.8693905716020778,3.7730291309453463,1.08340244671623,23.456588765220744,21.255833976783364,0.645099950474322,0,1,0,1,0,2
512,47,1,2,0.5523599470696775,0.3161730261932388,26.9881779656365,33.89296293120478,3.5522851736682375,3.331782205504155,0.7560118473847649,16.94648146560239,13.49408898281825,0.5857160437827605,0,1,0,0,0,3
513,51,1,3,0.4228065275895069,0.4303364445387698,50.61885077407654,66.26230582351944,4.208599987965349,3.943886930851561,1.0814292853939882,22.08743527450648,16.872950258025515,0.5675364670955588,0,1,0,0,0,0
514,54,0,3,0.3401866865388686,0.2739252031154004,58.524629428657896,40.740765979326575,3.731478252686389,4.08639016687951,0.7424618658227259,13.580255326442192,19.508209809552632,0.8905678127241288,0,1,0,1,1,2
515,54,0,2,0.470994079332185,0.4289753357523501,65.85173373238234,64.07269950433457,4.175505098804881,4.202477237877059,1.0049221423399852,32.03634975216728,32.92586686619117,0.7069346302158988,0,1,0,1,0,4
519,79,0,1,0.4076721589156744,0.2122688420896736,17.112413113211968,76.52316904276269,4.35057684707153,2.896597510573154,0.8039032120989532,76.52316904276269,17.112413113211968,0.2018169042006717,0,0,1,1,1,4
520,64,0,3,0.2712287045087129,0.2520440838649442,82.42063818077686,121.43893630893656,4.807612426592045,4.423895738952637,1.2764256866084724,40.47964543631219,27.473546060258954,0.5180198418463351,0,0,1,0,1,0
521,40,1,3,0.6672131345292539,0.5169042936899589,61.164214189329286,48.90474545331397,3.9101160975006337,4.129779499599989,1.1398480473613999,16.301581817771325,20.388071396443095,0.8112326394038394,0,1,0,1,0,3
522,39,0,2,0.5041712940604304,0.4150042212676001,39.796197078832456,28.02685791094504,3.3682215362483645,3.7085888682137553,0.8215175660708978,14.01342895547252,19.898098539416228,0.8837389197100864,0,1,0,1,0,1
524,39,0,2,0.4159239205760022,0.4845771370865083,35.88988839386133,25.596412579504246,3.280776341260322,3.607937486227519,0.771714939062099,12.798206289752123,17.944944196930663,0.8763621935470335,0,1,0,1,0,4
525,56,1,3,0.525252444993201,0.3087960066937865,122.3219554232526,121.4046446211278,4.8073323156093295,4.814798459389582,1.4141380053743582,40.468214873709265,40.773985141084204,0.6969179687350763,0,0,1,1,0,2
527,76,0,3,0.3498796318649471,0.2425198063298214,98.9958171828467,177.05492601748432,5.182092075825122,4.605128356941736,1.386527071402974,59.018308672494776,32.99860572761556,0.4441247000749323,0,0,1,0,1,3
529,48,0,3,0.2261278258767749,0.1944219443091739,33.327985848144706,30.91098935577309,3.462950444377778,3.5359609354351393,0.6917104934670565,10.30366311859103,11.109328616048236,0.7314983536352689,0,1,0,1,1,3
530,58,1,2,0.3519814847103508,0.2401120482782826,13.15955598484294,37.45591891758184,3.6495126221429484,2.6503897307713156,0.6489648579088574,18.72795945879092,6.57977799242147,0.301092611640262,0,0,1,0,0,1
532,56,1,2,0.2986943467531959,0.2446213383367797,116.7157918738626,85.8039192520042,4.463651773319813,4.768273175817252,1.1631822135754315,42.9019596260021,58.3578959369313,0.8587725363241865,0,0,1,1,0,4
534,40,0,2,0.4904024809356954,0.4451801422838511,18.365598882967205,24.631734091600933,3.243831196752898,2.9634982385389774,0.7280050057707637,12.315867045800466,9.182799441483603,0.5571024746007451,0,1,0,0,0,1
535,58,0,3,0.4509219356403555,0.451864291934928,40.381508307152,72.89159702992286,4.302599114180774,3.7228341218017773,1.0216750260485927,24.29719900997429,13.460502769050665,0.44082839889858155,0,0,1,0,0,0
536,44,0,3,0.507354570716517,0.4558009844656069,42.836133087466486,33.03148068374162,3.527285998695872,3.780458433627801,0.7990322366847241,11.010493561247207,14.278711029155495,0.831528830460327,0,1,0,1,0,0
537,41,0,3,0.6142921050588246,0.4942372870661849,105.14958769770772,60.63741337839518,4.121269046209897,4.664849303993891,1.2603225770209099,20.212471126131728,35.04986256590257,1.0057917533430025,0,1,0,1,1,1
538,73,1,2,0.2201807299329188,0.172036561435834,89.17817770609498,46.06124647966754,3.851449869979201,4.501787465493303,0.600221398030755,23.03062323983377,44.58908885304749,1.0770747639971838,0,0,1,0,0,2
539,48,0,3,0.5083525187794021,0.6897728228562349,70.38904698677145,113.60294687572102,4.741473518397856,4.268144454031392,1.5400044845320042,37.867648958573675,23.46301566225715,0.4821827982874416,0,1,0,0,1,1
540,50,0,1,0.4937020056840691,0.4384304187528139,143.54914990389415,132.8547101177344,4.896754958870829,4.973619587461971,1.6146046033890613,132.8547101177344,143.54914990389415,0.7326069311594221,0,1,0,1,0,4
541,61,1,2,0.504544981250946,0.362871854003196,105.53741578061664,121.027465384326,4.804246145497212,4.668496245334121,1.3219222830046142,60.513732692163,52.76870789030832,0.6270138484766745,0,0,1,1,0,0
542,51,1,2,0.5604894855522428,0.4261954502495947,60.67423587538634,38.68814866377215,3.6810526208033667,4.12186627280298,0.7598178296300865,19.344074331886073,30.33711793769317,0.943240299824633,0,1,0,1,0,3
543,64,0,3,0.3270320642619178,0.4305347203350822,77.35459937600609,166.1452754174082,5.118863346941104,4.361244670027466,1.5118263757261008,55.38175847246939,25.7848664586687,0.3822538695768394,0,0,1,0,1,0
545,66,0,2,0.3178106183311278,0.2585795780362552,17.529313459197894,59.87014773634135,4.108742869582588,2.9193539893787217,0.7983355687792575,29.935073868170676,8.764656729598947,0.2568018067204294,0,0,1,0,0,1
546,59,0,2,0.5079213774714753,0.3579081785879831,55.50780181431327,118.11136509135164,4.7800588965890505,4.034378713828595,1.3381999866535998,59.05568254567582,27.753900907156634,0.38523625322093197,0,0,1,0,1,3
547,53,1,3,0.3989764892301145,0.2204942749221954,96.8733305268713,55.20515325657666,4.029008447652799,4.583674096968775,0.9295924620341509,18.40171775219222,32.291110175623764,1.0133404232458312,0,1,0,1,0,1
549,44,1,3,0.3210427032531686,0.3965228510408929,79.06063215536402,63.75420272484148,4.170598605420641,4.382784249553289,1.212317917085846,21.25140090828049,26.353544051788006,0.806513823264337,0,1,0,1,0,3
550,51,0,3,0.3132288856933423,0.4070402481625367,20.799650318987265,53.920794620607936,4.005892049487888,3.081893929252966,0.9500758234343577,17.973598206869312,6.933216772995755,0.32623754513735254,0,1,0,0,0,2
552,51,1,2,0.5029249466999743,0.3761300961635536,82.91485529498621,95.7924028088652,4.572568507823058,4.429802657334967,1.3395757479629562,47.8962014044326,41.457427647493105,0.6235656582677711,0,1,0,1,1,4
554,52,0,2,0.4476474268010814,0.2445729552265958,33.42561134094255,48.81038358124973,3.9082234679439107,3.5388008030900804,0.8732088474066528,24.405191790624865,16.712805670471276,0.5216500321156043,0,1,0,1,0,2
555,66,1,3,0.5372395887620606,0.2362210793225395,72.99553943971576,103.62147321649536,4.650348819438573,4.304004813545709,1.1361405265446296,34.54049107216512,24.331846479905252,0.5332390391593033,0,0,1,1,1,0
556,48,0,2,0.400646370507321,0.3268719217095919,41.87569569815739,30.39670747149922,3.4467030298206995,3.7583051315505513,0.6833690049874357,15.19835373574961,20.937847849078693,0.8661080617129169,0,1,0,1,1,0
557,64,0,3,0.4051133715009735,0.4756055545290206,118.98494550485026,96.71823115232858,4.582088145042008,4.787366280785771,1.1177070528636992,32.239410384109526,39.66164850161675,0.8021013626820783,0,0,1,1,0,3
558,50,1,2,0.293679481494418,0.176690813883851,16.57017826087135,24.266142012561232,3.22946523909027,2.8662030479000338,0.5512019977768785,12.133071006280616,8.285089130435676,0.5204898422555053,0,1,0,0,0,2
560,67,1,2,0.3584520247964006,0.4922685189491399,15.770540363661192,96.25026412511188,4.577287698434321,2.8196237973590037,1.07329628666586,48.12513206255594,7.885270181830596,0.15173289108779917,0,0,1,0,1,1
563,73,1,3,0.427460633027387,0.416452791551516,64.6067964833818,121.69749598749658,4.809721943908763,4.1836792955130235,1.1547309530909269,40.56583199583219,21.535598827793933,0.42584289348602644,0,0,1,1,1,2
565,50,1,3,0.4841929216922856,0.4811671154872514,104.35559724184544,126.6258570313712,4.849102991693399,4.657341268804162,1.5763251219015433,42.20861901045706,34.78519908061515,0.601100691957802,0,1,0,1,0,2
568,64,1,3,0.2311973225448929,0.2456091932335256,33.36639345289949,36.10912413204039,3.6138628728548867,3.537079152359076,0.5700068911402226,12.03637471068013,11.122131150966496,0.6544288461021394,0,0,1,1,1,3
570,36,0,3,0.5276670696563925,0.5110710306239898,85.43104980561968,50.87962651203619,3.9489261603482393,4.459346984001318,1.3023351613804413,16.959875504012064,28.477016601873228,0.9854740867452227,0,1,0,1,0,3
572,71,0,3,0.462733002995464,0.5368570936271589,126.3449086471443,207.30263829455205,5.3389920140271,4.846899221412647,1.5766952227140452,69.10087943151736,42.1149695490481,0.4759054408320412,0,0,1,1,1,0
573,55,0,2,0.5314971156125319,0.3128329617672479,54.0983440132315,112.47851191038916,4.7316134966222885,4.0091196615009075,1.3762341362647363,56.23925595519458,27.04917200661575,0.39269460189650973,0,1,0,0,1,4
574,87,1,3,0.161012583103136,0.0764929511238366,36.791102004223866,217.69958670414505,5.387699037896506,3.6320736782017327,1.4134215919556516,72.56652890138169,12.263700668074621,0.15614817894009608,0,0,1,0,1,2
575,57,0,2,0.4758081042035061,0.4180896164759319,73.22887576269146,123.56367194419562,4.82481700641201,4.307153235692003,1.408322891266208,61.78183597209781,36.61443788134573,0.46539353104548387,0,0,1,1,0,4
576,31,0,1,0.3645424409737764,0.5437902334483564,17.686887599931303,71.55259005113584,4.284311678915369,2.9278220800417003,1.810073945555549,71.55259005113584,17.686887599931303,0.22089081171767513,1,0,0,0,0,1
577,37,0,3,0.3467563974774388,0.3844327596739288,32.919664467632266,25.319112669339617,3.2702953927178275,3.5239949190007285,0.8179965831850926,8.439704223113205,10.973221489210756,0.8329918546995931,0,1,0,1,0,0
579,65,1,3,0.3223704092456262,0.6791268503801405,131.28035620176553,250.2219431746555,5.5263367841812485,4.88492358089622,1.8266369741435593,83.40731439155184,43.76011873392184,0.42176858118159394,0,0,1,1,0,2
580,61,1,2,0.0834189507511016,0.049352274318906,12.528998951094149,6.277865759421742,1.9848376543127646,2.6048354520910366,0.13337530179511983,3.138932879710871,6.264499475547074,1.0971918718702551,0,0,1,0,0,0
581,64,0,3,0.7863609989448969,0.7881777639807993,12.371920330824242,125.68507255129218,4.8417042631113665,2.5931570106298616,1.3013219439875807,41.89502418376406,4.12397344360808,0.09388723781870098,0,0,1,0,1,3
582,48,0,2,0.3954562831934578,0.3154915916316419,17.442630192876425,37.0850653858773,3.639822220663958,2.914664843145543,0.7867706804475045,18.54253269293865,8.721315096438213,0.38549441002618123,0,1,0,0,0,4
583,57,1,2,0.4615801435331267,0.2411658632586052,44.31151141874006,52.9365542123029,3.987808433807923,3.8135611154111633,0.8430375934553593,26.46827710615145,22.15575570937003,0.6081709854841241,0,0,1,0,0,4
587,60,0,2,0.4178835366217207,0.1808968551722695,14.984748452772363,48.44538970363211,3.90086882224883,2.771635045933332,0.7545418445716127,24.222694851816055,7.492374226386182,0.2695019356824977,0,0,1,0,0,4
588,55,1,2,0.3102269408855848,0.3800206823300959,36.0001153524504,45.22833108349442,3.833592837056364,3.6109210302731594,0.7840016479682004,22.61416554174721,18.0000576762252,0.5855418270162178,0,1,0,0,0,4
589,45,0,2,0.3037164527166934,0.3179050512766616,28.90465803089473,17.776706245649464,2.9326170721174982,3.3980142552495542,0.4915708543089189,8.888353122824732,14.452329015447365,0.965456070739469,0,1,0,1,0,3
590,55,0,3,0.3672731848219459,0.4127626858187436,79.29224133815389,116.3597749665604,4.765244216370042,4.3856729953400775,1.401699919093825,38.786591655520134,26.430747112717963,0.5196507545916809,0,1,0,0,1,3
591,44,1,3,0.4831357482451256,0.6401456351460791,8.708017974221583,23.716926178489533,3.2074882793275847,2.272952139348177,0.6304228385517556,7.905642059496511,2.902672658073861,0.3127390298693306,0,1,0,0,1,1
593,63,0,2,0.6071534982706202,0.5748969209095653,85.51051151287838,93.3248476169344,4.546744650338169,4.460265926934928,1.1081668432421274,46.6624238084672,42.75525575643919,0.6503792092067705,0,0,1,1,1,3
594,57,1,2,0.7850024893002873,0.6102494161352723,165.38711823935736,123.73297178215302,4.826175226574571,5.114317110963518,1.4093574258775592,61.86648589107651,82.69355911967868,0.8487163479872701,0,0,1,1,0,4
595,60,1,2,0.29512241279411,0.1916062462902336,42.947243349231904,33.500286093125375,3.54096761655729,3.782989899734744,0.5760943649113515,16.750143046562687,21.473621674615952,0.8250506369723387,0,0,1,1,1,1
596,63,1,3,0.2898783390386313,0.2068995583875285,57.73481420703271,72.58576077824262,4.298451539330623,4.073032638029725,0.9469950219749295,24.195253592747537,19.244938069010903,0.5852286063239945,0,0,1,0,0,2
597,58,1,3,0.2132608122786472,0.2385690805875442,100.45412460906049,90.29455057700406,4.514091098820723,4.619606722015702,1.1638712101407382,30.09818352566802,33.48470820302016,0.7478796142336643,0,0,1,1,0,4
598,65,0,3,0.2068204550429519,0.1602458427815831,46.029524840916736,37.38187213926514,3.647585268422338,3.8507755925871154,0.5759327973221372,12.460624046421714,15.343174946972246,0.8025990697112284,0,0,1,0,0,0
599,66,1,2,0.3396480716054014,0.3191526800547093,15.811173061856111,50.34195576123258,3.9385082690149043,2.822043728558406,0.7067476989249374,25.17097788061629,7.905586530928056,0.273133348365228,0,0,1,0,0,3
600,69,0,2,0.4699982261000991,0.2552574859944415,57.885811796876666,69.73301240102869,4.258912400286994,4.07560017533887,0.8505865051126151,34.866506200514344,28.942905898438333,0.6043740438595275,0,0,1,1,0,4
601,61,1,3,0.4237578905788348,0.5479060048520136,62.81756577414527,118.90602551911677,4.7867083153088394,4.156028478069166,1.3089838700732885,39.63534183970559,20.939188591381757,0.42415332386776694,0,0,1,0,1,3
602,73,1,3,0.1821183550436905,0.1766400870832002,7.980515134269183,26.615182060502327,3.3183656961433803,2.1950572452867707,0.38884177508748924,8.871727353500775,2.660171711423061,0.2622475086742261,0,0,1,0,0,1
603,56,0,1,0.8007238946931408,0.4331499656866729,8.422741331624394,14.685241065964211,2.7527202107285027,2.24312605810226,0.3195764771247671,14.685241065964211,8.422741331624394,0.4533351358615432,0,0,1,0,0,1
604,54,1,4,0.6414530465804626,0.5960481745825502,124.08945435978502,331.5396319124389,5.8067590467145225,4.829029116236043,2.298630342489644,82.88490797810972,31.022363589946256,0.3179317154610621,0,1,0,1,1,4
605,73,1,1,0.2491099966068401,0.1852350614882527,33.1189529038394,65.05970024337822,4.190558882310481,3.5298530335194953,0.7709321236256916,65.05970024337822,33.1189529038394,0.41148349668953543,0,0,1,0,0,4
608,64,1,3,0.3874607522267345,0.4101689651626183,75.50600438138399,195.7152789799338,5.281757398941303,4.33736922639796,1.641741463222811,65.2384263266446,25.168668127127997,0.32627408662396934,0,0,1,0,1,1
609,57,1,2,0.2799539467440409,0.2923097959460951,61.580118005511615,35.66548412743168,3.6018358255341845,4.13644762391348,0.6374426463054059,17.83274206371584,30.790059002755807,1.0030563692541445,0,0,1,1,1,1
610,78,1,3,0.2040949858863364,0.4848709072323123,75.71467271349285,54.48908667790246,4.016186364982721,4.340092990123229,0.6383021736870909,18.163028892634156,25.23822423783095,0.8711001661560274,0,0,1,0,0,3
612,58,0,3,0.3903706422384803,0.4886351417812577,119.57983149963964,96.55131998542456,4.580378598350453,4.792312035644788,1.2104250170246256,32.18377332847485,39.859943833213215,0.8058107259216791,0,0,1,0,0,4
613,41,1,2,0.430430755352666,0.3443044740800236,3.950061352697371,3.969946920252543,1.6034091600218359,1.5993999709881053,0.1530767791255644,1.9849734601262714,1.9750306763486856,0.6906395259939203,0,1,0,0,0,4
614,60,1,3,0.3648101373574116,0.3934618497781621,93.31188013757512,168.40748386670333,5.132306959912137,4.5466071640751915,1.5925873585667782,56.13582795556778,31.103960045858372,0.44088625810255544,0,0,1,0,1,0
615,31,0,2,0.435488534260208,0.1823973287778148,8.928101379912718,5.070768354515276,1.8034851793530118,2.295369259364343,0.30909938045520763,2.535384177257638,4.464050689956359,1.0154842377662825,1,0,0,0,1,0
616,57,1,2,0.4271531031268816,0.3079524630055831,49.54885594665017,53.69946083314966,4.001853852581362,3.9229403130966247,0.8512129809319176,26.84973041657483,24.774427973325086,0.6537339682200531,0,0,1,1,0,0
617,63,1,3,0.3205055365989613,0.2917350620920945,88.02874597050892,182.24038614786343,5.210798876350219,4.488959306015289,1.6017580022648035,60.746795382621144,29.342915323502975,0.394091629567035,0,0,1,0,1,2
618,59,1,4,0.7017415345161426,0.6668250037361018,52.48754429517079,110.12150295144848,4.710624223835618,3.9794488098832006,1.28700994476633,27.53037573786212,13.121886073792698,0.38976450820172565,0,0,1,0,1,4
619,64,0,3,0.4969060625013615,0.3241269890302153,91.61418574496253,133.4792181797244,4.901409675428824,4.528442323709255,1.3454680346959953,44.4930727265748,30.53806191498751,0.5225696479596824,0,0,1,1,1,1
620,73,0,2,0.1507385068611938,0.1150436440192218,43.70650618323188,69.80772591899694,4.25996811789585,3.800119043225411,0.8094030659458626,34.90386295949847,21.85325309161594,0.4861835318699881,0,0,1,0,0,0
621,64,0,3,0.3212578999299134,0.1971707914395613,44.56650759216208,66.6005387205907,4.213615952256672,3.8191729640278016,0.882540646824469,22.200179573530235,14.855502530720694,0.5123213253775719,0,0,1,0,0,0
622,59,0,2,0.549262962939064,0.6871055503193209,47.99878722051694,131.2279162408526,4.884527071848576,3.8917955472026304,1.4169385440766948,65.6139581204263,23.99939361025847,0.3117158741882638,0,0,1,0,1,3
623,65,0,3,0.6061492429465731,0.3802777542124545,32.13770960108177,41.45672983788343,3.7484854358310953,3.5006718967881016,0.6225540319672835,13.818909945961144,10.712569867027256,0.5739192429942076,0,0,1,0,1,3
624,58,1,3,0.2811365137340052,0.2530344488661448,71.56343020320612,56.95071158039189,4.059592848923346,4.28446107871384,0.8708923423907563,18.983570526797298,23.85447673440204,0.8138527664285261,0,0,1,1,0,2
625,29,0,4,0.8228929414175553,0.5489852659259903,136.83919896110962,151.88036368377388,5.02965567881311,4.9260877808353305,2.614230022096005,37.97009092094347,34.209799740277404,0.6423627156186756,1,0,0,1,0,1
626,49,0,4,0.4444760309628658,0.2875975369915559,85.6251962611706,82.02469862106287,4.419138137278057,4.46159072314872,1.2706791766992835,20.506174655265717,21.40629906529265,0.7148574412970682,0,1,0,1,0,4
627,68,1,2,0.210135906651797,0.1797408556478228,28.14203459560425,58.3561030156293,4.0835549466978245,3.3721816197299415,0.7627839245980452,29.17805150781465,14.071017297802126,0.3935589366957146,0,0,1,0,1,0
628,54,1,3,0.3291410223262566,0.211035203830319,127.3460822760804,115.44930844634278,4.757456057681053,4.85473038309656,1.4159142245143703,38.483102815447594,42.4486940920268,0.7433875294481952,0,1,0,1,0,3
629,61,0,3,0.3325255372820637,0.341210232896988,26.6131470829432,69.72364169678146,4.2587799115847735,3.3182920028924126,0.949581675714283,23.241213898927153,8.871049027647734,0.32331081602660344,0,0,1,0,0,2
630,48,1,3,0.5663102539796011,0.5432044369974139,33.9730929529836,51.76522916291213,3.965852435199231,3.5545789930601903,0.982020831061573,17.255076387637377,11.3243643176612,0.5045812193407038,0,1,0,0,1,0
631,56,1,3,0.1451143982545616,0.1256676665393053,64.14500071557038,19.62973904083985,3.0267336775043594,4.176615565639167,0.4076804138872259,6.543246346946617,21.381666905190126,1.4510858128547648,0,0,1,1,1,0
632,64,1,2,0.2540349927129247,0.3582393774530356,11.546048991612126,23.966253839216375,3.2175250665734856,2.5294057946256494,0.4120568643021338,11.983126919608187,5.773024495806063,0.3932324442156202,0,0,1,0,0,1
633,29,0,4,0.633842330186605,0.7407674404920839,7.077784316268732,2.9244760757730885,1.3672328584451379,2.089117616644723,0.21809590507371454,0.7311190189432721,1.769446079067183,1.2296957614090065,1,0,0,0,0,0
634,59,0,3,0.5447347126893705,0.6199739864640045,119.2438956005468,186.9143813819194,5.2359864409143135,4.789522143460706,1.6956784349318585,62.30479379397314,39.747965200182264,0.4934515548330024,0,0,1,0,1,3
635,53,0,3,0.2348643779211552,0.2930284356734393,67.06378960753632,53.14612620907604,3.99168643273615,4.220445347915499,0.9067579524027942,17.715375403025345,22.35459653584544,0.81619429500042,0,1,0,1,0,4
636,41,0,2,0.683917953810631,0.5778789692552341,52.806179213497536,158.15259415669306,5.069863453668729,3.985388315841848,2.026790934875611,79.07629707834653,26.403089606748768,0.2881023747566573,0,1,0,0,1,3
